street	board	potBefore	toCall	position	stackBefore	action	holeCards
Turn	Qs 6s 6c 5s	50.000	0.000	BigBlind	175.000	Check	5dQd
Turn	Qs 6s 6c 5s	75.000	25.000	BigBlind	175.000	Fold	5dQd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	3dTh
Preflop	-	6.500	2.500	Button	198.000	Call	3dTh
Flop	As 6d 3c	13.500	4.500	Button	195.500	Fold	3dTh
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	5c7h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Tc5d
Preflop	-	5.000	1.000	Button	198.000	Call	Tc5d
Flop	4s 3s 2s	9.000	3.000	Button	197.000	Fold	Tc5d
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	5dKd
Preflop	-	20.000	5.000	BigBlind	192.500	Fold	5dKd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	7c7s
Preflop	-	5.000	1.000	Button	198.000	Call	7c7s
Flop	Ah 8s 3d	9.000	3.000	Button	197.000	Call	7c7s
Turn	Ah 8s 3d 7h	18.000	6.000	Button	194.000	Raise:24.00	7c7s
Turn	Ah 8s 3d 7h	96.000	24.000	Button	164.000	Raise:140.00	7c7s
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	AdJs
Preflop	-	20.000	5.000	BigBlind	192.500	Fold	AdJs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Tc6h
Preflop	-	5.000	1.000	Button	198.000	Fold	Tc6h
Preflop	-	3.500	1.500	BigBlind	199.000	Call	3h5h
Flop	As Jd 4c	5.000	0.000	BigBlind	197.500	Check	3h5h
Flop	As Jd 4c	7.500	2.500	BigBlind	197.500	Call	3h5h
Turn	As Jd 4c 2d	10.000	0.000	BigBlind	195.000	Raise:5.00	3h5h
Turn	As Jd 4c 2d	25.000	5.000	BigBlind	190.000	Call	3h5h
River	As Jd 4c 2d 4d	30.000	0.000	BigBlind	185.000	Raise:15.00	3h5h
River	As Jd 4c 2d 4d	75.000	15.000	BigBlind	170.000	Call	3h5h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	8dQd
Preflop	-	5.000	1.000	Button	198.000	Raise:15.00	8dQd
Preflop	-	51.000	15.000	Button	182.000	Fold	8dQd
Preflop	-	3.500	1.500	BigBlind	199.000	Call	6cAd
Flop	Jc 8c 6s	5.000	0.000	BigBlind	197.500	Check	6cAd
Flop	Jc 8c 6s	9.000	4.000	BigBlind	197.500	Call	6cAd
Turn	Jc 8c 6s 7s	13.000	0.000	BigBlind	193.500	Check	6cAd
Turn	Jc 8c 6s 7s	23.000	10.000	BigBlind	193.500	Fold	6cAd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	4cJh
Preflop	-	5.000	1.000	Button	198.000	Fold	4cJh
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	9d7s
Preflop	-	20.000	5.000	BigBlind	192.500	Call	9d7s
Flop	Jc 9h 2s	25.000	0.000	BigBlind	187.500	Raise:2.50	9d7s
Flop	Jc 9h 2s	32.500	2.500	BigBlind	185.000	Raise:50.00	9d7s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Kd8h
Preflop	-	5.000	1.000	Button	198.000	Call	Kd8h
Flop	Qs 4d 4c	9.000	3.000	Button	197.000	Raise:12.00	Kd8h
Flop	Qs 4d 4c	48.000	12.000	Button	182.000	Call	Kd8h
Turn	Qs 4d 4c Jd	90.000	30.000	Button	170.000	Fold	Kd8h
Preflop	-	4.000	2.000	BigBlind	199.000	Call	4dAh
Flop	Ks Ts 9c	6.000	0.000	BigBlind	197.000	Check	4dAh
Flop	Ks Ts 9c	10.500	4.500	BigBlind	197.000	Fold	4dAh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	8cJh
Preflop	-	5.000	1.000	Button	198.000	Call	8cJh
Flop	9c 7d 4c	10.500	4.500	Button	197.000	Raise:4.50	8cJh
Flop	9c 7d 4c	38.500	14.500	Button	188.000	Fold	8cJh
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	5c7h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	AcKh
Preflop	-	5.000	1.000	Button	198.000	Raise:15.00	AcKh
Preflop	-	51.000	15.000	Button	182.000	Call	AcKh
Flop	Kc 4s 4c	99.000	33.000	Button	167.000	Call	AcKh
Turn	Kc 4s 4c 7c	198.000	66.000	Button	134.000	Raise:68.00	AcKh
Preflop	-	4.000	2.000	BigBlind	199.000	Raise:6.00	QdAd
Preflop	-	27.000	9.000	BigBlind	191.000	Call	QdAd
Flop	Th 5c 4d	36.000	0.000	BigBlind	182.000	Check	QdAd
Flop	Th 5c 4d	63.000	27.000	BigBlind	182.000	Call	QdAd
Turn	Th 5c 4d Qc	90.000	0.000	BigBlind	155.000	Check	QdAd
Turn	Th 5c 4d Qc	157.500	67.500	BigBlind	155.000	Call	QdAd
River	Th 5c 4d Qc 6h	225.000	0.000	BigBlind	87.500	Check	QdAd
River	Th 5c 4d Qc 6h	312.500	87.500	BigBlind	87.500	Call	QdAd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	QdKs
Preflop	-	5.000	1.000	Button	198.000	Call	QdKs
Flop	Ah Kd 2d	9.000	3.000	Button	197.000	Call	QdKs
Turn	Ah Kd 2d Ad	18.000	6.000	Button	194.000	Call	QdKs
River	Ah Kd 2d Ad 9s	36.000	12.000	Button	188.000	Call	QdKs
Preflop	-	4.000	2.000	BigBlind	199.000	Call	8d6s
Flop	8c 6c 5d	6.000	0.000	BigBlind	197.000	Raise:3.00	8d6s
Flop	8c 6c 5d	15.000	3.000	BigBlind	194.000	Call	8d6s
Turn	8c 6c 5d Js	18.000	0.000	BigBlind	191.000	Check	8d6s
Turn	8c 6c 5d Js	27.000	9.000	BigBlind	191.000	Call	8d6s
River	8c 6c 5d Js 5c	36.000	0.000	BigBlind	182.000	Check	8d6s
River	8c 6c 5d Js 5c	54.000	18.000	BigBlind	182.000	Raise:72.00	8d6s
River	8c 6c 5d Js 5c	288.000	72.000	BigBlind	92.000	Fold	8d6s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	JhTs
Preflop	-	5.000	1.000	Button	198.000	Call	JhTs
Flop	Kh Jd 5s	10.500	4.500	Button	197.000	Fold	JhTs
Preflop	-	4.000	2.000	BigBlind	199.000	Call	QhAs
Flop	Ks 8c 7c	6.000	0.000	BigBlind	197.000	Check	QhAs
Flop	Ks 8c 7c	10.500	4.500	BigBlind	197.000	Fold	QhAs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	2c2d
Preflop	-	5.000	1.000	Button	198.000	Call	2c2d
Flop	Jd 7s 3h	10.500	4.500	Button	197.000	Call	2c2d
Turn	Jd 7s 3h Kc	22.500	7.500	Button	192.500	Call	2c2d
River	Jd 7s 3h Kc As	45.000	15.000	Button	185.000	Fold	2c2d
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	Jc3h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	3cJd
Preflop	-	5.000	1.000	Button	198.000	Fold	3cJd
Preflop	-	3.500	1.500	BigBlind	199.000	Fold	9c2d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	9cKh
Preflop	-	5.000	1.000	Button	198.000	Call	9cKh
Flop	Ah Ad 2h	9.000	3.000	Button	197.000	Raise:12.00	9cKh
Flop	Ah Ad 2h	48.000	12.000	Button	182.000	Call	9cKh
Turn	Ah Ad 2h 7c	90.000	30.000	Button	170.000	Fold	9cKh
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	4c6h
Preflop	-	1.500	0.500	Button	199.500	Fold	3c2s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	5h8s
Flop	Js Tc 5d	5.000	0.000	BigBlind	197.500	Check	5h8s
Flop	Js Tc 5d	7.500	2.500	BigBlind	197.500	Call	5h8s
Turn	Js Tc 5d 7s	10.000	0.000	BigBlind	195.000	Raise:10.00	5h8s
Turn	Js Tc 5d 7s	40.000	10.000	BigBlind	185.000	Fold	5h8s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	KhQs
Preflop	-	5.000	1.000	Button	198.000	Call	KhQs
Flop	Js Jd 9h	9.000	3.000	Button	197.000	Call	KhQs
Turn	Js Jd 9h 4c	18.000	6.000	Button	194.000	Call	KhQs
River	Js Jd 9h 4c Qc	36.000	12.000	Button	188.000	Fold	KhQs
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	9c9h
Preflop	-	20.000	5.000	BigBlind	192.500	Call	9c9h
Flop	Kc Tc 6h	25.000	0.000	BigBlind	187.500	Raise:2.50	9c9h
Flop	Kc Tc 6h	32.500	2.500	BigBlind	185.000	Call	9c9h
Turn	Kc Tc 6h 5s	35.000	0.000	BigBlind	182.500	Check	9c9h
Turn	Kc Tc 6h 5s	52.500	17.500	BigBlind	182.500	Fold	9c9h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	5c9h
Preflop	-	5.000	1.000	Button	198.000	Call	5c9h
Flop	Jd 4h 3s	9.000	3.000	Button	197.000	Fold	5c9h
Preflop	-	4.000	2.000	BigBlind	199.000	Raise:6.00	9hAh
Preflop	-	27.000	9.000	BigBlind	191.000	Call	9hAh
Flop	Qh 6d 3s	36.000	0.000	BigBlind	182.000	Check	9hAh
Flop	Qh 6d 3s	63.000	27.000	BigBlind	182.000	Fold	9hAh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	QcAs
Preflop	-	5.000	1.000	Button	198.000	Call	QcAs
Flop	Th 7s 3d	9.000	3.000	Button	197.000	Call	QcAs
Turn	Th 7s 3d Qd	18.000	6.000	Button	194.000	Call	QcAs
River	Th 7s 3d Qd 3c	36.000	12.000	Button	188.000	Raise:24.00	QcAs
River	Th 7s 3d Qd 3c	120.000	24.000	Button	152.000	Call	QcAs
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	5cJs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	4c4s
Preflop	-	5.000	1.000	Button	198.000	Call	4c4s
Flop	Kc Jc Td	9.000	3.000	Button	197.000	Fold	4c4s
Preflop	-	4.000	2.000	BigBlind	199.000	Call	8dKh
Flop	Js 6d 4c	6.000	0.000	BigBlind	197.000	Check	8dKh
Flop	Js 6d 4c	10.500	4.500	BigBlind	197.000	Fold	8dKh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	ThAh
Preflop	-	5.000	1.000	Button	198.000	Call	ThAh
Flop	Ks Jd 2s	9.000	3.000	Button	197.000	Call	ThAh
Turn	Ks Jd 2s 2h	18.000	6.000	Button	194.000	Call	ThAh
River	Ks Jd 2s 2h Jh	36.000	12.000	Button	188.000	Fold	ThAh
Preflop	-	4.000	2.000	BigBlind	199.000	Call	4c5s
Flop	Ad Ac 2d	6.000	0.000	BigBlind	197.000	Check	4c5s
Flop	Ad Ac 2d	10.500	4.500	BigBlind	197.000	Call	4c5s
Turn	Ad Ac 2d 4h	15.000	0.000	BigBlind	192.500	Raise:10.50	4c5s
Turn	Ad Ac 2d 4h	46.500	10.500	BigBlind	182.000	Call	4c5s
River	Ad Ac 2d 4h 3c	57.000	0.000	BigBlind	171.500	Raise:25.50	4c5s
River	Ad Ac 2d 4h 3c	133.500	25.500	BigBlind	146.000	Call	4c5s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	TcQc
Preflop	-	6.500	2.500	Button	198.000	Call	TcQc
Flop	Th 8c 5h	13.500	4.500	Button	195.500	Call	TcQc
Turn	Th 8c 5h 8s	27.000	9.000	Button	191.000	Call	TcQc
River	Th 8c 5h 8s 3s	54.000	18.000	Button	182.000	Call	TcQc
Preflop	-	4.000	2.000	BigBlind	199.000	Call	9cKh
Flop	As 5s 2c	6.000	0.000	BigBlind	197.000	Check	9cKh
Flop	As 5s 2c	10.500	4.500	BigBlind	197.000	Fold	9cKh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	AhKs
Preflop	-	5.000	1.000	Button	198.000	Raise:15.00	AhKs
Preflop	-	51.000	15.000	Button	182.000	Call	AhKs
Flop	Qc 8h 3h	115.500	49.500	Button	167.000	Fold	AhKs
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	8h5s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Jc3d
Preflop	-	6.500	2.500	Button	198.000	Call	Jc3d
Flop	8c 6d 3h	13.500	4.500	Button	195.500	Fold	Jc3d
Preflop	-	3.500	1.500	BigBlind	199.000	Call	2sAs
Flop	Kh Qs Td	5.000	0.000	BigBlind	197.500	Check	2sAs
Flop	Kh Qs Td	9.000	4.000	BigBlind	197.500	Call	2sAs
Turn	Kh Qs Td Kc	13.000	0.000	BigBlind	193.500	Check	2sAs
Turn	Kh Qs Td Kc	23.000	10.000	BigBlind	193.500	Fold	2sAs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Td9s
Preflop	-	6.500	2.500	Button	198.000	Call	Td9s
Flop	9c 5c 3h	13.500	4.500	Button	195.500	Call	Td9s
Turn	9c 5c 3h Ac	27.000	9.000	Button	191.000	Call	Td9s
River	9c 5c 3h Ac 6c	63.000	27.000	Button	182.000	Fold	Td9s
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	2dKh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	6s9s
Preflop	-	5.000	1.000	Button	198.000	Call	6s9s
Flop	4h 3h 2c	10.500	4.500	Button	197.000	Fold	6s9s
Preflop	-	4.000	2.000	BigBlind	199.000	Raise:6.00	6h8h
Preflop	-	27.000	9.000	BigBlind	191.000	Fold	6h8h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Ad9h
Preflop	-	5.000	1.000	Button	198.000	Call	Ad9h
Flop	Jh 7d 4s	9.000	3.000	Button	197.000	Fold	Ad9h
Preflop	-	3.500	1.500	BigBlind	199.000	Call	TcAs
Flop	Kc 8h 6d	5.000	0.000	BigBlind	197.500	Check	TcAs
Flop	Kc 8h 6d	9.000	4.000	BigBlind	197.500	Fold	TcAs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	8dQd
Preflop	-	5.000	1.000	Button	198.000	Raise:15.00	8dQd
Preflop	-	51.000	15.000	Button	182.000	Fold	8dQd
Preflop	-	3.500	1.500	BigBlind	199.000	Fold	7d2h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	2c4c
Preflop	-	5.000	1.000	Button	198.000	Call	2c4c
Flop	Kd Th 6c	9.000	3.000	Button	197.000	Call	2c4c
Turn	Kd Th 6c Ah	18.000	6.000	Button	194.000	Fold	2c4c
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	8c2s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	3d8d
Preflop	-	6.500	2.500	Button	198.000	Fold	3d8d
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	2cQh
Preflop	-	1.500	0.500	Button	199.500	Fold	7d4s
Preflop	-	4.000	2.000	BigBlind	199.000	Call	8hKs
Flop	Ac 9h 4s	6.000	0.000	BigBlind	197.000	Check	8hKs
Flop	Ac 9h 4s	10.500	4.500	BigBlind	197.000	Fold	8hKs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	9c8s
Preflop	-	5.000	1.000	Button	198.000	Call	9c8s
Flop	Kd 7h 4s	9.000	3.000	Button	197.000	Call	9c8s
Turn	Kd 7h 4s 5d	18.000	6.000	Button	194.000	Call	9c8s
River	Kd 7h 4s 5d 4h	36.000	12.000	Button	188.000	Fold	9c8s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	6cJh
Flop	Ts 9h 5c	5.000	0.000	BigBlind	197.500	Check	6cJh
Flop	Ts 9h 5c	9.000	4.000	BigBlind	197.500	Fold	6cJh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	6dKd
Preflop	-	6.500	2.500	Button	198.000	Call	6dKd
Flop	Jd 6s 4d	13.500	4.500	Button	195.500	Call	6dKd
Turn	Jd 6s 4d Tc	27.000	9.000	Button	191.000	Call	6dKd
River	Jd 6s 4d Tc 6h	54.000	18.000	Button	182.000	Raise:72.00	6dKd
River	Jd 6s 4d Tc 6h	288.000	72.000	Button	92.000	Call	6dKd
Preflop	-	3.500	1.500	BigBlind	199.000	Call	6c5d
Flop	Qc Tc 9h	5.000	0.000	BigBlind	197.500	Check	6c5d
Flop	Qc Tc 9h	9.000	4.000	BigBlind	197.500	Fold	6c5d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	6dAs
Preflop	-	5.000	1.000	Button	198.000	Call	6dAs
Flop	9d 8h 5h	9.000	3.000	Button	197.000	Call	6dAs
Turn	9d 8h 5h 5d	18.000	6.000	Button	194.000	Call	6dAs
River	9d 8h 5h 5d 7h	36.000	12.000	Button	188.000	Call	6dAs
Preflop	-	3.500	1.500	BigBlind	199.000	Call	9d6s
Flop	As Qs 2s	5.000	0.000	BigBlind	197.500	Check	9d6s
Flop	As Qs 2s	9.000	4.000	BigBlind	197.500	Fold	9d6s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	8cJd
Preflop	-	5.000	1.000	Button	198.000	Call	8cJd
Flop	Qs Tc 4d	9.000	3.000	Button	197.000	Call	8cJd
Turn	Qs Tc 4d 5s	18.000	6.000	Button	194.000	Fold	8cJd
Preflop	-	4.000	2.000	BigBlind	199.000	Call	7d6s
Flop	6c 4c 3c	6.000	0.000	BigBlind	197.000	Check	7d6s
Flop	6c 4c 3c	10.500	4.500	BigBlind	197.000	Call	7d6s
Turn	6c 4c 3c Th	15.000	0.000	BigBlind	192.500	Check	7d6s
Turn	6c 4c 3c Th	26.500	11.500	BigBlind	192.500	Call	7d6s
River	6c 4c 3c Th 5s	38.000	0.000	BigBlind	181.000	Check	7d6s
River	6c 4c 3c Th 5s	66.500	28.500	BigBlind	181.000	Call	7d6s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Jh8s
Preflop	-	5.000	1.000	Button	198.000	Fold	Jh8s
Preflop	-	4.000	2.000	BigBlind	199.000	Call	9dAh
Flop	Th 3h 3d	6.000	0.000	BigBlind	197.000	Check	9dAh
Flop	Th 3h 3d	10.500	4.500	BigBlind	197.000	Raise:10.50	9dAh
Flop	Th 3h 3d	55.000	19.000	BigBlind	182.000	Call	9dAh
Turn	Th 3h 3d Kc	74.000	0.000	BigBlind	163.000	Check	9dAh
Turn	Th 3h 3d Kc	129.500	55.500	BigBlind	163.000	Fold	9dAh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	3d5d
Preflop	-	6.500	2.500	Button	198.000	Call	3d5d
Flop	Jh Jd Jc	16.000	7.000	Button	195.500	Fold	3d5d
Preflop	-	4.000	2.000	BigBlind	199.000	Call	Kh6s
Flop	Jc 9s 6c	6.000	0.000	BigBlind	197.000	Check	Kh6s
Flop	Jc 9s 6c	10.500	4.500	BigBlind	197.000	Call	Kh6s
Turn	Jc 9s 6c 5s	15.000	0.000	BigBlind	192.500	Check	Kh6s
Turn	Jc 9s 6c 5s	26.500	11.500	BigBlind	192.500	Fold	Kh6s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Qc8h
Preflop	-	5.000	1.000	Button	198.000	Fold	Qc8h
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	7d9d
Preflop	-	20.000	5.000	BigBlind	192.500	Call	7d9d
Flop	Ah 6d 5h	25.000	0.000	BigBlind	187.500	Check	7d9d
Flop	Ah 6d 5h	37.500	12.500	BigBlind	187.500	Call	7d9d
Turn	Ah 6d 5h Kd	50.000	0.000	BigBlind	175.000	Check	7d9d
Turn	Ah 6d 5h Kd	75.000	25.000	BigBlind	175.000	Call	7d9d
River	Ah 6d 5h Kd 9s	100.000	0.000	BigBlind	150.000	Check	7d9d
River	Ah 6d 5h Kd 9s	175.000	75.000	BigBlind	150.000	Fold	7d9d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	KcKh
Preflop	-	5.000	1.000	Button	198.000	Raise:15.00	KcKh
Preflop	-	51.000	15.000	Button	182.000	Raise:167.00	KcKh
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	KdAd
Preflop	-	20.000	5.000	BigBlind	192.500	Raise:55.00	KdAd
Preflop	-	190.000	55.000	BigBlind	132.500	Raise:77.50	KdAd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	3c6s
Preflop	-	5.000	1.000	Button	198.000	Call	3c6s
Flop	Ac Ts 3d	9.000	3.000	Button	197.000	Fold	3c6s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	Qh9s
Flop	8c 7s 6c	5.000	0.000	BigBlind	197.500	Check	Qh9s
Flop	8c 7s 6c	7.500	2.500	BigBlind	197.500	Raise:5.00	Qh9s
Flop	8c 7s 6c	25.000	5.000	BigBlind	190.000	Fold	Qh9s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	5c3s
Preflop	-	5.000	1.000	Button	198.000	Call	5c3s
Flop	Kh 9c 3h	10.500	4.500	Button	197.000	Call	5c3s
Turn	Kh 9c 3h Th	22.500	7.500	Button	192.500	Fold	5c3s
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	3c9c
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Th6s
Preflop	-	5.000	1.000	Button	198.000	Call	Th6s
Flop	Js 7h 2s	9.000	3.000	Button	197.000	Fold	Th6s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	3dJd
Flop	Kc 8c 2h	5.000	0.000	BigBlind	197.500	Check	3dJd
Flop	Kc 8c 2h	9.000	4.000	BigBlind	197.500	Fold	3dJd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Ad8s
Preflop	-	5.000	1.000	Button	198.000	Call	Ad8s
Flop	Ac Th 6c	9.000	3.000	Button	197.000	Call	Ad8s
Turn	Ac Th 6c 9s	18.000	6.000	Button	194.000	Call	Ad8s
River	Ac Th 6c 9s Kh	36.000	12.000	Button	188.000	Call	Ad8s
Preflop	-	4.000	2.000	BigBlind	199.000	Call	8cAh
Flop	Qc Jc 6s	6.000	0.000	BigBlind	197.000	Check	8cAh
Flop	Qc Jc 6s	10.500	4.500	BigBlind	197.000	Fold	8cAh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	9c5h
Preflop	-	5.000	1.000	Button	198.000	Fold	9c5h
Preflop	-	4.000	2.000	BigBlind	199.000	Call	8cQc
Flop	Kd Jd 8s	6.000	0.000	BigBlind	197.000	Check	8cQc
Flop	Kd Jd 8s	10.500	4.500	BigBlind	197.000	Call	8cQc
Turn	Kd Jd 8s 4d	15.000	0.000	BigBlind	192.500	Check	8cQc
Turn	Kd Jd 8s 4d	26.500	11.500	BigBlind	192.500	Fold	8cQc
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	5d5s
Preflop	-	5.000	1.000	Button	198.000	Call	5d5s
Flop	Js Jd 6c	9.000	3.000	Button	197.000	Call	5d5s
Turn	Js Jd 6c Kh	18.000	6.000	Button	194.000	Call	5d5s
River	Js Jd 6c Kh 6d	36.000	12.000	Button	188.000	Fold	5d5s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	4cAd
Flop	Jc 9c 7d	5.000	0.000	BigBlind	197.500	Check	4cAd
Flop	Jc 9c 7d	7.500	2.500	BigBlind	197.500	Fold	4cAd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	JdAh
Preflop	-	5.000	1.000	Button	198.000	Call	JdAh
Flop	Kh Qh 6c	9.000	3.000	Button	197.000	Call	JdAh
Turn	Kh Qh 6c Kc	18.000	6.000	Button	194.000	Call	JdAh
River	Kh Qh 6c Kc 6s	36.000	12.000	Button	188.000	Fold	JdAh
Preflop	-	4.000	2.000	BigBlind	199.000	Call	4h4s
Flop	Qc 7d 3c	6.000	0.000	BigBlind	197.000	Check	4h4s
Flop	Qc 7d 3c	10.500	4.500	BigBlind	197.000	Call	4h4s
Turn	Qc 7d 3c 9c	15.000	0.000	BigBlind	192.500	Check	4h4s
Turn	Qc 7d 3c 9c	26.500	11.500	BigBlind	192.500	Fold	4h4s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	7h5s
Preflop	-	5.000	1.000	Button	198.000	Call	7h5s
Flop	7c 6c 3c	9.000	3.000	Button	197.000	Raise:6.00	7h5s
Flop	7c 6c 3c	30.000	6.000	Button	188.000	Call	7h5s
Turn	7c 6c 3c 5d	54.000	18.000	Button	182.000	Fold	7h5s
Preflop	-	4.000	2.000	BigBlind	199.000	Call	7hJh
Flop	Kc Qd 5h	6.000	0.000	BigBlind	197.000	Check	7hJh
Flop	Kc Qd 5h	10.500	4.500	BigBlind	197.000	Call	7hJh
Turn	Kc Qd 5h 8c	15.000	0.000	BigBlind	192.500	Check	7hJh
Turn	Kc Qd 5h 8c	26.500	11.500	BigBlind	192.500	Fold	7hJh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	3cJs
Preflop	-	6.500	2.500	Button	198.000	Fold	3cJs
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	8hAs
Preflop	-	20.000	5.000	BigBlind	192.500	Call	8hAs
Flop	8d 7c 6c	25.000	0.000	BigBlind	187.500	Check	8hAs
Flop	8d 7c 6c	44.000	19.000	BigBlind	187.500	Fold	8hAs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Jc3d
Preflop	-	5.000	1.000	Button	198.000	Call	Jc3d
Flop	6d 4c 2h	9.000	3.000	Button	197.000	Fold	Jc3d
Preflop	-	3.500	1.500	BigBlind	199.000	Call	Qc8s
Flop	Qs 7h 7c	5.000	0.000	BigBlind	197.500	Check	Qc8s
Flop	Qs 7h 7c	9.000	4.000	BigBlind	197.500	Call	Qc8s
Turn	Qs 7h 7c 4c	13.000	0.000	BigBlind	193.500	Check	Qc8s
Turn	Qs 7h 7c 4c	23.000	10.000	BigBlind	193.500	Call	Qc8s
River	Qs 7h 7c 4c 8c	33.000	0.000	BigBlind	183.500	Check	Qc8s
River	Qs 7h 7c 4c 8c	58.000	25.000	BigBlind	183.500	Call	Qc8s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	2hKs
Preflop	-	5.000	1.000	Button	198.000	Call	2hKs
Flop	Ts 8c 6c	10.500	4.500	Button	197.000	Fold	2hKs
Preflop	-	3.500	1.500	BigBlind	199.000	Call	7dAs
Flop	Ah 6s 5s	5.000	0.000	BigBlind	197.500	Check	7dAs
Flop	Ah 6s 5s	7.500	2.500	BigBlind	197.500	Call	7dAs
Turn	Ah 6s 5s Jh	10.000	0.000	BigBlind	195.000	Check	7dAs
Turn	Ah 6s 5s Jh	15.000	5.000	BigBlind	195.000	Call	7dAs
River	Ah 6s 5s Jh Jd	20.000	0.000	BigBlind	190.000	Check	7dAs
River	Ah 6s 5s Jh Jd	30.000	10.000	BigBlind	190.000	Fold	7dAs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	8d6h
Preflop	-	5.000	1.000	Button	198.000	Fold	8d6h
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	6c6s
Preflop	-	20.000	5.000	BigBlind	192.500	Call	6c6s
Flop	7s 4d 3d	25.000	0.000	BigBlind	187.500	Check	6c6s
Flop	7s 4d 3d	44.000	19.000	BigBlind	187.500	Call	6c6s
Turn	7s 4d 3d 2d	63.000	0.000	BigBlind	168.500	Raise:13.50	6c6s
Turn	7s 4d 3d 2d	103.500	13.500	BigBlind	155.000	Call	6c6s
River	7s 4d 3d 2d 7c	117.000	0.000	BigBlind	141.500	Check	6c6s
River	7s 4d 3d 2d 7c	175.500	58.500	BigBlind	141.500	Fold	6c6s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	5sQs
Preflop	-	5.000	1.000	Button	198.000	Call	5sQs
Flop	Ts 8s 6c	9.000	3.000	Button	197.000	Raise:21.00	5sQs
