street	board	potBefore	toCall	position	stackBefore	action	holeCards
Turn	8s 6h 4c Kd	25.000	0.000	BigBlind	187.500	Check	8hAs
River	8s 6h 4c Kd Ks	25.000	0.000	BigBlind	187.500	Check	8hAs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	4h9s
Preflop	-	5.000	1.000	Button	198.000	Call	4h9s
Flop	9h 7h 5c	6.000	0.000	Button	197.000	Raise:1.00	4h9s
Flop	9h 7h 5c	9.000	1.000	Button	196.000	Fold	4h9s
Preflop	-	2.000	0.000	BigBlind	199.000	Check	3cAs
Flop	Jc Tc 9h	2.000	0.000	BigBlind	199.000	Check	3cAs
Turn	Jc Tc 9h 8c	2.000	0.000	BigBlind	199.000	Check	3cAs
River	Jc Tc 9h 8c 7d	2.000	0.000	BigBlind	199.000	Check	3cAs
River	Jc Tc 9h 8c 7d	3.000	1.000	BigBlind	199.000	Call	3cAs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	JdQs
Preflop	-	5.000	1.000	Button	198.000	Call	JdQs
Flop	As 7h 5s	6.000	0.000	Button	197.000	Raise:1.00	JdQs
Flop	As 7h 5s	9.000	1.000	Button	196.000	Call	JdQs
Turn	As 7h 5s 3d	10.000	0.000	Button	195.000	Check	JdQs
River	As 7h 5s 3d Qc	17.500	7.500	Button	195.000	Call	JdQs
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	JsAs
Preflop	-	20.000	5.000	BigBlind	192.500	Call	JsAs
Flop	7c 3h 2h	25.000	0.000	BigBlind	187.500	Check	JsAs
Flop	7c 3h 2h	44.000	19.000	BigBlind	187.500	Call	JsAs
Turn	7c 3h 2h 5c	63.000	0.000	BigBlind	168.500	Check	JsAs
Turn	7c 3h 2h 5c	110.500	47.500	BigBlind	168.500	Fold	JsAs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	6s9s
Preflop	-	6.500	2.500	Button	198.000	Call	6s9s
Flop	Jc 5c 3c	9.000	0.000	Button	195.500	Raise:7.50	6s9s
Flop	Jc 5c 3c	31.500	7.500	Button	188.000	Fold	6s9s
Preflop	-	4.000	2.000	BigBlind	199.000	Call	3sQs
Flop	Ah 7d 2h	6.000	0.000	BigBlind	197.000	Check	3sQs
Flop	Ah 7d 2h	9.000	3.000	BigBlind	197.000	Fold	3sQs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	3hQh
Preflop	-	5.000	1.000	Button	198.000	Call	3hQh
Flop	Th 7s 4h	6.000	0.000	Button	197.000	Raise:9.00	3hQh
Flop	Th 7s 4h	33.000	9.000	Button	188.000	Call	3hQh
Turn	Th 7s 4h 7d	42.000	0.000	Button	179.000	Check	3hQh
River	Th 7s 4h 7d 2c	42.000	0.000	Button	179.000	Check	3hQh
Preflop	-	4.000	2.000	BigBlind	199.000	Call	8hJh
Flop	Kh 7s 2s	6.000	0.000	BigBlind	197.000	Check	8hJh
Flop	Kh 7s 2s	10.500	4.500	BigBlind	197.000	Fold	8hJh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	6hAs
Preflop	-	5.000	1.000	Button	198.000	Call	6hAs
Flop	Ac Ts Td	6.000	0.000	Button	197.000	Raise:15.00	6hAs
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	JcAd
Preflop	-	20.000	5.000	BigBlind	192.500	Call	JcAd
Flop	Qh Th 2s	25.000	0.000	BigBlind	187.500	Check	JcAd
Flop	Qh Th 2s	37.500	12.500	BigBlind	187.500	Call	JcAd
Turn	Qh Th 2s 7c	50.000	0.000	BigBlind	175.000	Check	JcAd
River	Qh Th 2s 7c 9h	50.000	0.000	BigBlind	175.000	Raise:20.00	JcAd
River	Qh Th 2s 7c 9h	110.000	20.000	BigBlind	155.000	Fold	JcAd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	3d9d
Preflop	-	5.000	1.000	Button	198.000	Fold	3d9d
Preflop	-	3.500	1.500	BigBlind	199.000	Call	6cQh
Flop	Ks Jc Th	5.000	0.000	BigBlind	197.500	Check	6cQh
Flop	Ks Jc Th	9.000	4.000	BigBlind	197.500	Call	6cQh
Turn	Ks Jc Th 9d	13.000	0.000	BigBlind	193.500	Check	6cQh
Turn	Ks Jc Th 9d	23.000	10.000	BigBlind	193.500	Call	6cQh
River	Ks Jc Th 9d 3s	33.000	0.000	BigBlind	183.500	Check	6cQh
River	Ks Jc Th 9d 3s	58.000	25.000	BigBlind	183.500	Call	6cQh
Preflop	-	1.500	0.500	Button	199.500	Fold	8d2h
Preflop	-	4.000	2.000	BigBlind	199.000	Call	2d4d
Flop	7h 6d 5c	6.000	0.000	BigBlind	197.000	Check	2d4d
Flop	7h 6d 5c	10.500	4.500	BigBlind	197.000	Call	2d4d
Turn	7h 6d 5c Th	15.000	0.000	BigBlind	192.500	Check	2d4d
Turn	7h 6d 5c Th	22.500	7.500	BigBlind	192.500	Fold	2d4d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	4c6d
Preflop	-	5.000	1.000	Button	198.000	Call	4c6d
Flop	9c 7c 5d	6.000	0.000	Button	197.000	Raise:1.00	4c6d
Flop	9c 7c 5d	9.000	1.000	Button	196.000	Call	4c6d
Turn	9c 7c 5d 4s	10.000	0.000	Button	195.000	Check	4c6d
River	9c 7c 5d 4s 3s	17.500	7.500	Button	195.000	Call	4c6d
Preflop	-	3.500	1.500	BigBlind	199.000	Call	7c6h
Flop	Ac Qc Jh	5.000	0.000	BigBlind	197.500	Check	7c6h
Flop	Ac Qc Jh	9.000	4.000	BigBlind	197.500	Fold	7c6h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	5dJh
Preflop	-	5.000	1.000	Button	198.000	Call	5dJh
Flop	Td 9c 2s	10.500	4.500	Button	197.000	Fold	5dJh
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	TsJs
Preflop	-	20.000	5.000	BigBlind	192.500	Call	TsJs
Flop	Ad Ks 3c	25.000	0.000	BigBlind	187.500	Check	TsJs
Turn	Ad Ks 3c Qh	25.000	0.000	BigBlind	187.500	Check	TsJs
Turn	Ad Ks 3c Qh	37.500	12.500	BigBlind	187.500	Call	TsJs
River	Ad Ks 3c Qh Qd	50.000	0.000	BigBlind	175.000	Check	TsJs
River	Ad Ks 3c Qh Qd	87.500	37.500	BigBlind	175.000	Call	TsJs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	7cKs
Preflop	-	5.000	1.000	Button	198.000	Call	7cKs
Flop	Qh Ts Th	10.500	4.500	Button	197.000	Fold	7cKs
Preflop	-	3.500	1.500	BigBlind	199.000	Fold	2cTs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	JdKd
Preflop	-	5.000	1.000	Button	198.000	Call	JdKd
Flop	8c 4d 4c	6.000	0.000	Button	197.000	Check	JdKd
Turn	8c 4d 4c 7h	6.000	0.000	Button	197.000	Check	JdKd
River	8c 4d 4c 7h 9h	6.000	0.000	Button	197.000	Check	JdKd
Preflop	-	3.500	1.500	BigBlind	199.000	Call	7cJd
Flop	Td Tc 5d	5.000	0.000	BigBlind	197.500	Check	7cJd
Flop	Td Tc 5d	9.000	4.000	BigBlind	197.500	Fold	7cJd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	4c9s
Preflop	-	5.000	1.000	Button	198.000	Fold	4c9s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	8cJs
Flop	Qc 8h 2s	5.000	0.000	BigBlind	197.500	Check	8cJs
Flop	Qc 8h 2s	7.500	2.500	BigBlind	197.500	Call	8cJs
Turn	Qc 8h 2s 9s	10.000	0.000	BigBlind	195.000	Check	8cJs
River	Qc 8h 2s 9s 6s	10.000	0.000	BigBlind	195.000	Check	8cJs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	6hQh
Preflop	-	5.000	1.000	Button	198.000	Call	6hQh
Flop	5h 4c 2d	6.000	0.000	Button	197.000	Raise:15.00	6hQh
Flop	5h 4c 2d	51.000	15.000	Button	182.000	Call	6hQh
Turn	5h 4c 2d Qc	66.000	0.000	Button	167.000	Check	6hQh
River	5h 4c 2d Qc 4s	66.000	0.000	Button	167.000	Raise:27.00	6hQh
River	5h 4c 2d Qc 4s	147.000	27.000	Button	140.000	Call	6hQh
Preflop	-	4.000	2.000	BigBlind	199.000	Call	6cKs
Flop	Ad Qs 3c	6.000	0.000	BigBlind	197.000	Check	6cKs
Flop	Ad Qs 3c	10.500	4.500	BigBlind	197.000	Fold	6cKs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Td4h
Preflop	-	6.500	2.500	Button	198.000	Fold	Td4h
Preflop	-	4.000	2.000	BigBlind	199.000	Call	QcTs
Flop	Qh Tc 8c	6.000	0.000	BigBlind	197.000	Raise:3.00	QcTs
Flop	Qh Tc 8c	15.000	3.000	BigBlind	194.000	Call	QcTs
Turn	Qh Tc 8c 5s	18.000	0.000	BigBlind	191.000	Check	QcTs
River	Qh Tc 8c 5s 5c	18.000	0.000	BigBlind	191.000	Raise:18.00	QcTs
River	Qh Tc 8c 5s 5c	72.000	18.000	BigBlind	173.000	Fold	QcTs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	9h9s
Preflop	-	5.000	1.000	Button	198.000	Call	9h9s
Flop	9d 7h 4d	6.000	0.000	Button	197.000	Raise:1.00	9h9s
Flop	9d 7h 4d	9.000	1.000	Button	196.000	Raise:13.00	9h9s
Flop	9d 7h 4d	49.000	13.000	Button	182.000	Raise:169.00	9h9s
Preflop	-	2.000	0.000	BigBlind	199.000	Raise:2.00	8h6s
Preflop	-	8.000	2.000	BigBlind	197.000	Fold	8h6s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	7c8d
Preflop	-	5.000	1.000	Button	198.000	Call	7c8d
Flop	Ac Qs 5h	6.000	0.000	Button	197.000	Raise:1.00	7c8d
Flop	Ac Qs 5h	9.000	1.000	Button	196.000	Fold	7c8d
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	5c3s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	AdJh
Preflop	-	5.000	1.000	Button	198.000	Call	AdJh
Flop	7c 3h 3d	6.000	0.000	Button	197.000	Raise:1.00	AdJh
Flop	7c 3h 3d	9.000	1.000	Button	196.000	Call	AdJh
Turn	7c 3h 3d Ts	10.000	0.000	Button	195.000	Check	AdJh
River	7c 3h 3d Ts 5h	17.500	7.500	Button	195.000	Fold	AdJh
Preflop	-	4.000	2.000	BigBlind	199.000	Call	8c9s
Flop	Ad 7d 3h	6.000	0.000	BigBlind	197.000	Check	8c9s
Flop	Ad 7d 3h	10.500	4.500	BigBlind	197.000	Fold	8c9s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	9dAs
Preflop	-	5.000	1.000	Button	198.000	Call	9dAs
Flop	Ad Js 6c	6.000	0.000	Button	197.000	Raise:1.00	9dAs
Flop	Ad Js 6c	9.000	1.000	Button	196.000	Raise:13.00	9dAs
Flop	Ad Js 6c	49.000	13.000	Button	182.000	Call	9dAs
Turn	Ad Js 6c 9c	62.000	0.000	Button	169.000	Raise:23.00	9dAs
Turn	Ad Js 6c 9c	131.000	23.000	Button	146.000	Call	9dAs
River	Ad Js 6c 9c Qh	154.000	0.000	Button	123.000	Raise:31.00	9dAs
River	Ad Js 6c 9c Qh	247.000	31.000	Button	92.000	Call	9dAs
Preflop	-	4.000	2.000	BigBlind	199.000	Call	3cAs
Flop	Js 7s 2s	6.000	0.000	BigBlind	197.000	Check	3cAs
Turn	Js 7s 2s 6h	6.000	0.000	BigBlind	197.000	Raise:3.00	3cAs
Turn	Js 7s 2s 6h	15.000	3.000	BigBlind	194.000	Call	3cAs
River	Js 7s 2s 6h Kc	18.000	0.000	BigBlind	191.000	Raise:3.00	3cAs
River	Js 7s 2s 6h Kc	27.000	3.000	BigBlind	188.000	Call	3cAs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	3s8s
Preflop	-	5.000	1.000	Button	198.000	Fold	3s8s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	9cTh
Flop	Qc 8c 2h	5.000	0.000	BigBlind	197.500	Check	9cTh
Flop	Qc 8c 2h	9.000	4.000	BigBlind	197.500	Call	9cTh
Turn	Qc 8c 2h 8h	13.000	0.000	BigBlind	193.500	Raise:8.50	9cTh
Turn	Qc 8c 2h 8h	38.500	8.500	BigBlind	185.000	Call	9cTh
River	Qc 8c 2h 8h 2d	47.000	0.000	BigBlind	176.500	Raise:21.50	9cTh
River	Qc 8c 2h 8h 2d	111.500	21.500	BigBlind	155.000	Call	9cTh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Jh3s
Preflop	-	5.000	1.000	Button	198.000	Fold	Jh3s
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	6s7s
Preflop	-	20.000	5.000	BigBlind	192.500	Call	6s7s
Flop	Qd Ts 9c	25.000	0.000	BigBlind	187.500	Raise:32.50	6s7s
Flop	Qd Ts 9c	122.500	32.500	BigBlind	155.000	Call	6s7s
Turn	Qd Ts 9c Ad	155.000	0.000	BigBlind	122.500	Check	6s7s
River	Qd Ts 9c Ad 2h	155.000	0.000	BigBlind	122.500	Raise:57.50	6s7s
River	Qd Ts 9c Ad 2h	327.500	57.500	BigBlind	65.000	Fold	6s7s
Preflop	-	1.500	0.500	Button	199.500	Fold	8c2h
Preflop	-	3.500	1.500	BigBlind	199.000	Fold	2cTd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Ac4d
Preflop	-	5.000	1.000	Button	198.000	Call	Ac4d
Flop	9c 6d 3c	10.500	4.500	Button	197.000	Fold	Ac4d
Preflop	-	4.000	2.000	BigBlind	199.000	Call	Kd7s
Flop	Ad Qc 9c	6.000	0.000	BigBlind	197.000	Check	Kd7s
Flop	Ad Qc 9c	9.000	3.000	BigBlind	197.000	Fold	Kd7s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	QhQs
Preflop	-	5.000	1.000	Button	198.000	Raise:15.00	QhQs
Preflop	-	51.000	15.000	Button	182.000	Call	QhQs
Flop	Ac Jc 9c	66.000	0.000	Button	167.000	Check	QhQs
Turn	Ac Jc 9c 8s	66.000	0.000	Button	167.000	Check	QhQs
River	Ac Jc 9c 8s Kc	66.000	0.000	Button	167.000	Check	QhQs
Preflop	-	4.000	2.000	BigBlind	199.000	Raise:6.00	QcQs
Preflop	-	24.000	6.000	BigBlind	191.000	Call	QcQs
Flop	7c 5h 4d	30.000	0.000	BigBlind	185.000	Check	QcQs
Flop	7c 5h 4d	52.500	22.500	BigBlind	185.000	Fold	QcQs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	TdAs
Preflop	-	5.000	1.000	Button	198.000	Call	TdAs
Flop	Ts 4h 2s	10.500	4.500	Button	197.000	Call	TdAs
Turn	Ts 4h 2s 7d	22.500	7.500	Button	192.500	Call	TdAs
River	Ts 4h 2s 7d 7s	30.000	0.000	Button	185.000	Check	TdAs
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	KcAh
Preflop	-	20.000	5.000	BigBlind	192.500	Raise:55.00	KcAh
Preflop	-	190.000	55.000	BigBlind	132.500	Raise:77.50	KcAh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	5d8d
Preflop	-	5.000	1.000	Button	198.000	Call	5d8d
Flop	7c 6c 4c	10.500	4.500	Button	197.000	Call	5d8d
Turn	7c 6c 4c 9h	26.500	11.500	Button	192.500	Call	5d8d
River	7c 6c 4c 9h 2s	66.500	28.500	Button	181.000	Fold	5d8d
Preflop	-	3.500	1.500	BigBlind	199.000	Call	TcKh
Flop	As 6c 5s	5.000	0.000	BigBlind	197.500	Check	TcKh
Turn	As 6c 5s Td	5.000	0.000	BigBlind	197.500	Check	TcKh
River	As 6c 5s Td Ts	5.000	0.000	BigBlind	197.500	Check	TcKh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	5cTd
Preflop	-	6.500	2.500	Button	198.000	Fold	5cTd
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	7c7h
Preflop	-	20.000	5.000	BigBlind	192.500	Call	7c7h
Flop	Qc 9c 3h	25.000	0.000	BigBlind	187.500	Check	7c7h
Flop	Qc 9c 3h	37.500	12.500	BigBlind	187.500	Call	7c7h
Turn	Qc 9c 3h Ad	50.000	0.000	BigBlind	175.000	Check	7c7h
River	Qc 9c 3h Ad 6s	50.000	0.000	BigBlind	175.000	Check	7c7h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	8d7s
Preflop	-	5.000	1.000	Button	198.000	Call	8d7s
Flop	Ah Js 4h	6.000	0.000	Button	197.000	Check	8d7s
Turn	Ah Js 4h 5c	6.000	0.000	Button	197.000	Check	8d7s
River	Ah Js 4h 5c Jd	10.500	4.500	Button	197.000	Call	8d7s
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	6dKd
Preflop	-	20.000	5.000	BigBlind	192.500	Fold	6dKd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Qd2h
Preflop	-	5.000	1.000	Button	198.000	Fold	Qd2h
Preflop	-	3.500	1.500	BigBlind	199.000	Call	3c4h
Flop	Qd Jc 9c	5.000	0.000	BigBlind	197.500	Check	3c4h
Flop	Qd Jc 9c	9.000	4.000	BigBlind	197.500	Fold	3c4h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	2cKd
Preflop	-	5.000	1.000	Button	198.000	Fold	2cKd
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	KcAh
Preflop	-	20.000	5.000	BigBlind	192.500	Raise:55.00	KcAh
Preflop	-	190.000	55.000	BigBlind	132.500	Call	KcAh
Flop	6h 6d 2c	245.000	0.000	BigBlind	77.500	Check	KcAh
Flop	6h 6d 2c	322.500	77.500	BigBlind	77.500	Fold	KcAh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	2dQd
Preflop	-	5.000	1.000	Button	198.000	Call	2dQd
Flop	5h 5c 4h	10.500	4.500	Button	197.000	Fold	2dQd
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	8d5s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Kc4d
Preflop	-	5.000	1.000	Button	198.000	Call	Kc4d
Flop	Kh Jh 2d	6.000	0.000	Button	197.000	Raise:1.00	Kc4d
Flop	Kh Jh 2d	9.000	1.000	Button	196.000	Call	Kc4d
Turn	Kh Jh 2d Ac	10.000	0.000	Button	195.000	Check	Kc4d
River	Kh Jh 2d Ac Kd	10.000	0.000	Button	195.000	Raise:7.00	Kc4d
Preflop	-	3.500	1.500	BigBlind	199.000	Call	Ah9s
Flop	Ts 5d 4d	5.000	0.000	BigBlind	197.500	Check	Ah9s
Flop	Ts 5d 4d	7.500	2.500	BigBlind	197.500	Fold	Ah9s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	JhAh
Preflop	-	5.000	1.000	Button	198.000	Call	JhAh
Flop	As 7c 5d	10.500	4.500	Button	197.000	Call	JhAh
Turn	As 7c 5d Ad	26.500	11.500	Button	192.500	Raise:17.00	JhAh
Turn	As 7c 5d Ad	113.500	41.500	Button	164.000	Raise:122.50	JhAh
Preflop	-	3.500	1.500	BigBlind	199.000	Call	2c9c
Flop	Qs 3c 2s	5.000	0.000	BigBlind	197.500	Check	2c9c
Flop	Qs 3c 2s	9.000	4.000	BigBlind	197.500	Call	2c9c
Turn	Qs 3c 2s 8s	13.000	0.000	BigBlind	193.500	Check	2c9c
Turn	Qs 3c 2s 8s	23.000	10.000	BigBlind	193.500	Fold	2c9c
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	2h6h
Preflop	-	5.000	1.000	Button	198.000	Call	2h6h
Flop	Th Tc 4h	6.000	0.000	Button	197.000	Raise:1.00	2h6h
Flop	Th Tc 4h	9.000	1.000	Button	196.000	Call	2h6h
Turn	Th Tc 4h 4s	10.000	0.000	Button	195.000	Raise:7.00	2h6h
Turn	Th Tc 4h 4s	31.000	7.000	Button	188.000	Call	2h6h
River	Th Tc 4h 4s 7s	38.000	0.000	Button	181.000	Check	2h6h
Preflop	-	3.500	1.500	BigBlind	199.000	Call	4d8d
Flop	7h 5h 3c	5.000	0.000	BigBlind	197.500	Check	4d8d
Flop	7h 5h 3c	9.000	4.000	BigBlind	197.500	Fold	4d8d
Preflop	-	1.500	0.500	Button	199.500	Fold	3d9h
Preflop	-	3.500	1.500	BigBlind	199.000	Call	Jc3d
Flop	Ac Ts 4h	5.000	0.000	BigBlind	197.500	Check	Jc3d
Turn	Ac Ts 4h Kc	5.000	0.000	BigBlind	197.500	Raise:2.50	Jc3d
Turn	Ac Ts 4h Kc	12.500	2.500	BigBlind	195.000	Call	Jc3d
River	Ac Ts 4h Kc 2s	15.000	0.000	BigBlind	192.500	Raise:2.50	Jc3d
River	Ac Ts 4h Kc 2s	22.500	2.500	BigBlind	190.000	Call	Jc3d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	TcTh
Preflop	-	5.000	1.000	Button	198.000	Call	TcTh
Flop	Js Jh 8d	6.000	0.000	Button	197.000	Raise:15.00	TcTh
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	Kh3s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	TcTs
Preflop	-	5.000	1.000	Button	198.000	Call	TcTs
Flop	Kh 9h 4s	6.000	0.000	Button	197.000	Check	TcTs
Turn	Kh 9h 4s 3d	9.000	3.000	Button	197.000	Call	TcTs
River	Kh 9h 4s 3d Jc	12.000	0.000	Button	194.000	Raise:6.00	TcTs
River	Kh 9h 4s 3d Jc	30.000	6.000	Button	188.000	Fold	TcTs
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	9c4d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Qc2d
Preflop	-	5.000	1.000	Button	198.000	Call	Qc2d
Flop	As Jd 7h	6.000	0.000	Button	197.000	Check	Qc2d
Turn	As Jd 7h 8c	6.000	0.000	Button	197.000	Raise:1.00	Qc2d
Turn	As Jd 7h 8c	9.000	1.000	Button	196.000	Call	Qc2d
River	As Jd 7h 8c Ts	10.000	0.000	Button	195.000	Raise:7.00	Qc2d
Preflop	-	3.500	1.500	BigBlind	199.000	Call	4s8s
Flop	9d 8d 3d	5.000	0.000	BigBlind	197.500	Check	4s8s
Turn	9d 8d 3d 9s	5.000	0.000	BigBlind	197.500	Raise:2.50	4s8s
Turn	9d 8d 3d 9s	12.500	2.500	BigBlind	195.000	Call	4s8s
River	9d 8d 3d 9s 6s	15.000	0.000	BigBlind	192.500	Check	4s8s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Tc8d
Preflop	-	5.000	1.000	Button	198.000	Call	Tc8d
Flop	Ad 9h 6c	6.000	0.000	Button	197.000	Raise:1.00	Tc8d
Flop	Ad 9h 6c	9.000	1.000	Button	196.000	Raise:13.00	Tc8d
Flop	Ad 9h 6c	49.000	13.000	Button	182.000	Fold	Tc8d
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	QcKd
Preflop	-	20.000	5.000	BigBlind	192.500	Call	QcKd
Flop	Qd 7s 7h	25.000	0.000	BigBlind	187.500	Check	QcKd
Turn	Qd 7s 7h 7d	25.000	0.000	BigBlind	187.500	Raise:2.50	QcKd
Turn	Qd 7s 7h 7d	32.500	2.500	BigBlind	185.000	Call	QcKd
River	Qd 7s 7h 7d Kh	35.000	0.000	BigBlind	182.500	Raise:27.50	QcKd
River	Qd 7s 7h 7d Kh	117.500	27.500	BigBlind	155.000	Fold	QcKd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Kc6h
Preflop	-	5.000	1.000	Button	198.000	Call	Kc6h
Flop	9s 8h 3c	9.000	3.000	Button	197.000	Fold	Kc6h
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	3hAh
Preflop	-	20.000	5.000	BigBlind	192.500	Raise:55.00	3hAh
Preflop	-	190.000	55.000	BigBlind	132.500	Fold	3hAh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Tc9h
Preflop	-	6.500	2.500	Button	198.000	Call	Tc9h
Flop	As Ah Jc	9.000	0.000	Button	195.500	Check	Tc9h
Turn	As Ah Jc Jd	9.000	0.000	Button	195.500	Check	Tc9h
River	As Ah Jc Jd 4d	9.000	0.000	Button	195.500	Check	Tc9h
Preflop	-	3.500	1.500	BigBlind	199.000	Fold	7c2d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	4c8s
Preflop	-	5.000	1.000	Button	198.000	Call	4c8s
Flop	Ac Jh 3d	6.000	0.000	Button	197.000	Raise:1.00	4c8s
Flop	Ac Jh 3d	9.000	1.000	Button	196.000	Fold	4c8s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	TcQd
Flop	Kh 3s 2s	5.000	0.000	BigBlind	197.500	Check	TcQd
Turn	Kh 3s 2s 9d	5.000	0.000	BigBlind	197.500	Check	TcQd
River	Kh 3s 2s 9d 3h	5.000	0.000	BigBlind	197.500	Check	TcQd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	9hAs
Preflop	-	5.000	1.000	Button	198.000	Call	9hAs
Flop	Ah 8h 3s	6.000	0.000	Button	197.000	Check	9hAs
Turn	Ah 8h 3s Ac	6.000	0.000	Button	197.000	Check	9hAs
River	Ah 8h 3s Ac Ks	6.000	0.000	Button	197.000	Raise:15.00	9hAs
Preflop	-	4.000	2.000	BigBlind	199.000	Call	5sAs
Flop	Js 6d 5c	6.000	0.000	BigBlind	197.000	Check	5sAs
Flop	Js 6d 5c	10.500	4.500	BigBlind	197.000	Call	5sAs
Turn	Js 6d 5c 3c	15.000	0.000	BigBlind	192.500	Check	5sAs
Turn	Js 6d 5c 3c	26.500	11.500	BigBlind	192.500	Call	5sAs
River	Js 6d 5c 3c Kh	38.000	0.000	BigBlind	181.000	Check	5sAs
River	Js 6d 5c 3c Kh	66.500	28.500	BigBlind	181.000	Fold	5sAs
Preflop	-	1.500	0.500	Button	199.500	Fold	2c8d
Preflop	-	3.500	1.500	BigBlind	199.000	Call	Kh9s
Flop	Ts Th 9h	5.000	0.000	BigBlind	197.500	Check	Kh9s
Turn	Ts Th 9h 2s	5.000	0.000	BigBlind	197.500	Raise:2.50	Kh9s
Turn	Ts Th 9h 2s	12.500	2.500	BigBlind	195.000	Call	Kh9s
River	Ts Th 9h 2s Jc	15.000	0.000	BigBlind	192.500	Raise:2.50	Kh9s
River	Ts Th 9h 2s Jc	22.500	2.500	BigBlind	190.000	Call	Kh9s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	9h7s
Preflop	-	5.000	1.000	Button	198.000	Fold	9h7s
Preflop	-	2.000	0.000	BigBlind	199.000	Check	Qd9s
Flop	Qh Qc 2s	2.000	0.000	BigBlind	199.000	Check	Qd9s
Flop	Qh Qc 2s	3.500	1.500	BigBlind	199.000	Call	Qd9s
Turn	Qh Qc 2s Td	5.000	0.000	BigBlind	197.500	Check	Qd9s
Turn	Qh Qc 2s Td	7.500	2.500	BigBlind	197.500	Call	Qd9s
River	Qh Qc 2s Td 9c	10.000	0.000	BigBlind	195.000	Check	Qd9s
River	Qh Qc 2s Td 9c	15.000	5.000	BigBlind	195.000	Raise:14.00	Qd9s
River	Qh Qc 2s Td 9c	62.000	14.000	BigBlind	176.000	Raise:162.00	Qd9s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	5cKs
Preflop	-	6.500	2.500	Button	198.000	Call	5cKs
Flop	9c 4h 4c	13.500	4.500	Button	195.500	Fold	5cKs
Preflop	-	3.500	1.500	BigBlind	199.000	Call	Ah3s
Flop	5d 4h 2d	5.000	0.000	BigBlind	197.500	Check	Ah3s
Turn	5d 4h 2d Ks	5.000	0.000	BigBlind	197.500	Check	Ah3s
