hand	heroPosition	heroHole	villainHole	board	winningsChips	winningsBb	decisions	villainObservations	action
7795	BigBlind	9d7s	6hKh	Qc3c2d	300	3.000	2	3	b200b300c/b300f
7796	Button	5c3d	AdTs	Td9h7cQcAh	-500	-5.000	4	5	b250c/kk/kb250c/kk
7797	BigBlind	TcAd	Qd5h		200	2.000	1	2	b200b450f
7798	Button	Jh7s	5c9d	QsJs9c	500	5.000	2	3	b250c/b250b500f
7799	BigBlind	4cQc	2d6h		50	0.500	0	1	f
7800	Button	8h2s	JsQs	AcQcJh8cJc	-7700	-77.000	6	7	cb300b500b1800b3100c/b2300b4600c/kk/kk
7801	BigBlind	5c9d	7h9h	9s6d2d3h	2850	28.500	4	5	b200b300c/b450b1500b2550c/b2850f
7802	Button	3h8h	7cKs	9s9h8sAc	650	6.500	3	5	b250c/kb400c/kb1000f
7803	BigBlind	3d7d	5c2d		50	0.500	0	1	f
7804	Button	Kc7d	Kd3h	Js9d7h	250	2.500	2	3	b250c/kb400f
7805	BigBlind	3c8c	TcAs	9h7h2c6h	500	5.000	4	5	b200b300c/kb100b200c/b500f
7806	Button	3cJc	5c7s	Td5d2hTsAs	500	5.000	4	5	b250c/kk/kk/b250b500f
7807	BigBlind	5c2d	AcQd	AdJh7c9s3d	-1800	-18.000	5	6	b200b300c/b300c/kk/kb600b1200c
7808	Button	QsKs	7h6s	Td8c2s5s4c	-1200	-12.000	4	6	b300c/kb300c/kb600c/kk
7809	BigBlind	8cQc	JcAh	QdJd8sAcKc	1900	19.000	4	5	b200b300c/b450c/b1150c/b1900f
7810	Button	Kh8s	2c4h		100	1.000	1	1	b250f
7811	BigBlind	Jc9s	Kc3s	9h4c2h	300	3.000	2	3	b200b300c/b450f
7812	Button	6dJd	QcAs	Qd5c3hKhJc	-7750	-77.500	5	6	b250b750b1250c/kk/kk/b3250b6500c
7813	BigBlind	KdQh	QdKs	9h8d6d	1800	18.000	3	4	b200b300c/kb1500b3000f
7814	Button	QdJs	2s5s		750	7.500	2	2	b250b750b1250f
7815	BigBlind	3dAh	8hJs		200	2.000	1	2	b200b300f
7816	Button	9dAs	4cAd	Qh8d5dQs	600	6.000	3	5	b300c/kb300c/kb600f
7817	BigBlind	4h6s	9cAd	TsTd6c8hKs	1900	19.000	4	5	b200b300c/b450c/b1150c/kk
7818	Button	3c6c	4dQd	Kd9h5cQcTh	-1750	-17.500	5	6	b250b750b1250c/b250b500c/kk/kk
7819	BigBlind	8c4h	4c6s	Qh5s5hAd	1200	12.000	5	6	b200b300c/kb100b200c/kb700b1400f
7820	Button	8d2s	3dTh		100	1.000	1	1	b250f
7821	BigBlind	4dKs	7h3s		50	0.500	0	1	f
7822	Button	2c3c	9d4s	Js9s6c2sKs	-750	-7.500	4	5	b250c/kk/b250b500c/kk
7823	BigBlind	3hJh	9hAs	Ts9d5h9c	-3800	-38.000	6	6	b200b300c/kb100b200c/b500b1900b3300b19500f
7824	Button	6d9s	2cTh		100	1.000	1	1	b250f
7825	BigBlind	7d7h	4d8d	AsKs6s	400	4.000	3	4	b200b300c/kb100b200f
7826	Button	6c8d	8c4d		100	1.000	1	1	b250f
7827	BigBlind	4h6s	4dJh	Tc7c4s	300	3.000	2	3	b200b300c/b300f
7828	Button	Qc2d	Ac9s	8h8c2h4c2s	1300	13.000	4	7	b250c/kb400c/kb650c/kb1950f
7829	BigBlind	5hTh	Tc9h	AsJc8s8h9c	-600	-6.000	4	5	b200b300c/b300c/kk/kk
7830	Button	Qc5h	QdAh	QsTs4s6c9s	10450	104.500	5	8	b250b750b1250c/kb1900c/b3650b7300c/kb9550f
7831	BigBlind	JdQd	3cTs		200	2.000	1	2	b200b300f
7832	Button	Ac6s	TdTh	9d4h4d8c5c	13500	135.000	5	8	b250b750b1250c/b250b500c/b2750b5500c/b6250b12500f
7833	BigBlind	Qd4h	9cAd	Qc9h4c6dTd	1900	19.000	4	5	b200b300c/b450c/b1150c/b2850f
7834	Button	4d4h	2sTs	Qs9s6d7hAc	2400	24.000	4	6	b300c/kk/b300b600c/b1500b3000f
7835	BigBlind	5d6s	3c9h		50	0.500	0	1	f
7836	Button	8c8h	JhTs	Kd4c3s	1500	15.000	3	4	b300b900b1500c/kb1500f
7837	BigBlind	2hKs	ThJs	AdJhTdKd8d	-500	-5.000	5	6	b200b300c/kb100b200c/kk/kk
7838	Button	2h6s	Jd3h	Js9s4cQhAd	200	2.000	4	5	ck/kk/kk/b100b200f
7839	BigBlind	KcJd	6h9h	AdQs2cJc	300	3.000	3	4	b200b300c/kk/b300f
7840	Button	8dTd	7c4h		100	1.000	1	1	b250f
7841	BigBlind	Qd9s	7hAh	QhJs4h7d8c	1900	19.000	4	5	b200b300c/b450c/b1150c/b2850f
7842	Button	AdKh	9cJd	As3s2h	300	3.000	2	3	b300c/kb450f
7843	BigBlind	4c6c	QcAc	9c8s7s6s	10800	108.000	5	6	b200b300b1800b3300c/kk/kb7500b15000f
7844	Button	5c8d	ThTs	AsKs6d2s5s	-10250	-102.500	5	7	b250b750b1250c/kk/b3250b6500c/b1250b2500c
7845	BigBlind	QsKs	2cTh		200	2.000	1	2	b200b300f
7846	Button	9c4s	7h5s	Js4c3sTh	650	6.500	3	5	b250c/kb400c/kb1000f
7847	BigBlind	5hJh	8d8s	Js4h3hTd	750	7.500	3	4	b200b300c/b450c/b1150f
7848	Button	9c7h	4h8s		100	1.000	1	1	b250f
7849	BigBlind	5c2h	9dJs	AdKc4sKs	1200	12.000	5	6	b200b300c/kb100b200c/kb700b1400f
7850	Button	5hAs	Qc8s	Qh4d3d2dJh	1250	12.500	4	7	b250c/kb250c/kb750c/kb1900f
7851	BigBlind	4h3s	2s7s	As5d2cTsKs	-16850	-168.500	5	6	b200b300c/b450c/b1150c/b2850b8900b14950c
7852	Button	8d7s	6d3h		100	1.000	1	1	b250f
7853	BigBlind	AcAd	8sJs		1800	18.000	2	3	b200b450b1800b3150f
7854	Button	6h8s	2h3h	Qh7h3dAc6s	250	2.500	4	4	b250c/kk/kk/kk
7855	BigBlind	6d3s	TdAs	Kh6c5h	300	3.000	2	3	b200b300c/b450f
7856	Button	TcQd	6dKs	AsAcQc	300	3.000	2	3	b300c/kb450f
7857	BigBlind	7d3s	8h8s	Ah3h2cJc2s	-1500	-15.000	4	5	b200b300c/b300c/kk/b900c
7858	Button	7d4h	9c8h	4d2s2d	250	2.500	2	3	b250c/kb400f
7859	BigBlind	2c6d	5sJs	AhQc6c	1800	18.000	3	4	b200b300c/kb1500b3000f
7860	Button	9c2d	Jc7d	QhTd3sTcJd	-750	-7.500	4	5	b250c/kk/b250b500c/kk
7861	BigBlind	6c8d	6d3h		200	2.000	1	2	b200b300f
7862	Button	3cKc	5c5d	Ac8h7s6d7h	-2500	-25.000	5	6	b250b750b1250c/kb1250c/kk/kk
7863	BigBlind	6cAd	9hJh	QsTc5cTd4c	1800	18.000	5	6	b200b300c/kk/kk/kb1500b3000f
7864	Button	5cAc	Jh6s		100	1.000	1	1	b300f
7865	BigBlind	4c9s	8cTh	Tc6s2dAs	1200	12.000	5	6	b200b300c/kb100b200c/kb700b1400f
7866	Button	2c6s	7c3d	9c6d5s7d	400	4.000	3	5	ck/kb150c/b150b300f
7867	BigBlind	4dAd	KdKh	9d5h2c6sJh	-20000	-200.000	3	3	b200b300b1800b3300b20000c///
7868	Button	4c7s	Qc7h	8d3d2h6d	250	2.500	3	4	b250c/kk/kb250f
7869	BigBlind	4c9d	Th5s	8h7h5c	400	4.000	3	4	b200b300c/kb100b200f
7870	Button	9hJs	4c5h	Ad9d3h4hTd	1650	16.500	4	7	b250c/kb400c/kb1000c/kb2500f
7871	BigBlind	8s9s	8dJd		1800	18.000	2	3	b200b300b1800b3300f
7872	Button	4hQs	6cKc		750	7.500	2	2	b250b750b1250f
7873	BigBlind	4dKd	2c5s		50	0.500	0	1	f
7874	Button	Th5s	Kc8h		750	7.500	2	2	b250b750b1250f
7875	BigBlind	Jh4s	3d7h		50	0.500	0	1	f
7876	Button	6sKs	QsAs	Jd8s2cKhQc	6250	62.500	5	8	b250b750b1250c/kb1250c/kb3750c/kb9400f
7877	BigBlind	9h8s	5c3s		200	2.000	1	2	b200b300f
7878	Button	3cJd	8cAs	QdQcJh	1250	12.500	3	4	b250b750b1250c/kb1900f
7879	BigBlind	8cTh	3sQs	Qh7c3cKsAs	-5100	-51.000	6	7	b200b300c/kb900b1800c/kb1500b3000c/kk
7880	Button	7dAs	2s5s	8s8d4sKc	750	7.500	3	5	b300c/kb450c/kb1150f
7881	BigBlind	3d5s	8d7h	8c7c2hAc9s	-6200	-62.000	6	7	b200b300c/kb100b200b1500b2800c/b3100c/kk
7882	Button	3dAd	2cAh	Jh7h6c5s	300	3.000	3	4	b300c/kk/kb300f
7883	BigBlind	5dQh	2d9h		50	0.500	0	1	f
7884	Button	Ac4s	2hKs	Kd9d2s4dQd	-750	-7.500	4	5	b250c/kk/b250b500c/kk
7885	BigBlind	2s7s	Qd5s	Qc5d2hKc5h	-11400	-114.000	6	7	b200b300c/b300c/kb1200b2400c/kb4200b8400c
7886	Button	Qc8s	KcTd	Js7c3c4c5s	-500	-5.000	4	5	b250c/kb250c/kk/kk
7887	BigBlind	9cAc	KdJh		1800	18.000	2	3	b200b450b1800b3150f
7888	Button	8d6h	Jc4s	AcTd2d6c	250	2.500	3	4	b250c/kk/kb400f
7889	BigBlind	2h6s	5h9h		200	2.000	1	2	b200b300f
7890	Button	JsQs	Tc9h		900	9.000	2	2	b300b900b1500f
7891	BigBlind	5cKd	Jd3s		200	2.000	1	2	b200b300f
7892	Button	KdTs	5cTc	Kh7s3h	250	2.500	2	3	b250c/kb400f
7893	BigBlind	5dQs	4s9s		200	2.000	1	2	b200b300f
7894	Button	Tc7d	5c6d	AsJh8dQd9s	250	2.500	4	5	b250c/kk/kk/kb400f
7895	BigBlind	5d7d	KcKh		-3300	-33.000	3	3	b200b300b1800b3300b20000f
7896	Button	7c8c	3dTs		100	1.000	1	1	b250f
7897	BigBlind	2dQs	TcAd	Td8s6cJd2c	-1000	-10.000	5	6	b200b300c/kb100b200c/b500c/kk
7898	Button	8h3s	Tc6h	KhQh7h9h	3000	30.000	4	5	b250c/kk/b250b500b2750b5000f
7899	BigBlind	6cJh	AdTh	7d3h2c6s	500	5.000	4	5	b200b300c/kb100b200c/b500f
7900	Button	3dAs	KcAh	8s4d2d2s6c	-20000	-200.000	4	3	b250b750b1250b6750b12250b20000c///
7901	BigBlind	3hQh	Qc7h	9h6h2h	300	3.000	2	3	b200b300c/b450f
7902	Button	KcQh	5cAh	9d7d3s3hTs	-500	-5.000	4	5	b250c/kk/kk/kb250c
7903	BigBlind	8dQs	6d6s	Kd8s4dJhTc	1200	12.000	4	5	b200b300c/b300c/kk/b600c
7904	Button	4d8h	8c9s	AdKh4cTs	250	2.500	3	4	b250c/kk/kb250f
7905	BigBlind	5d5h	6cJc	Jh9d4dQd	3000	30.000	4	5	b200b300c/b300b1500b2700c/b3000f
7906	Button	7cJs	Jd6h	KhTs8d5d8h	0	0.000	4	5	b250c/kk/b250b500c/kk
7907	BigBlind	9dQh	Qc4s		200	2.000	1	2	b200b300f
7908	Button	2d6d	8d3s		100	1.000	1	1	b250f
7909	BigBlind	5hTs	3c7c		200	2.000	1	2	b200b300f
7910	Button	3dQd	TcTd	Ts9s9cJsAd	-20000	-200.000	6	6	b250b750b1250c/kk/b250b500b7750b15000b18750c/
7911	BigBlind	QcQh	2d4h		50	0.500	0	1	f
7912	Button	JsKs	4c9s		100	1.000	1	1	b300f
7913	BigBlind	4c7h	KcJh		1800	18.000	2	3	b200b300b1800b3300f
7914	Button	3hJs	KdTs	JhTd4h7h	650	6.500	3	5	b250c/kb400c/kb1000f
7915	BigBlind	4sAs	4hQh		1800	18.000	2	3	b200b300b1800b3300f
7916	Button	Ac7d	9c5h	Js5c2sQs4h	-500	-5.000	4	5	b250c/kb250c/kk/kk
7917	BigBlind	9cTh	2d9d	QsQc9s	300	3.000	2	3	b200b300c/b450f
7918	Button	Kc2d	4cTh	Qc9s9h	250	2.500	2	3	b250c/kb250f
7919	BigBlind	Jd3h	8sQs		1800	18.000	2	3	b200b300b1800b3300f
7920	Button	7dJs	4hAh	8d3h3d7cTh	20000	200.000	5	7	b250b750b1250c/b3250b6500c/b1250b2500c/b9750c
7921	BigBlind	8hJh	9h6s		200	2.000	1	2	b200b300f
7922	Button	Td4s	9h5s	9c3c2hQhJd	-750	-7.500	4	5	b250c/kk/kk/b250b500c
7923	BigBlind	7dQs	9c3s		50	0.500	0	1	f
7924	Button	2cJs	AcQh	7h6s3s4d3d	-1250	-12.500	5	5	b250b750b1250c/kk/kk/kk
7925	BigBlind	8c3s	2s4s	7h7d3d	300	3.000	2	3	b200b300c/b450f
7926	Button	Th4s	2hKs	QsQhQc8sTd	650	6.500	4	5	b250c/kk/kk/kb400c
7927	BigBlind	TcJs	3d4h	8h7s6h7hKs	500	5.000	5	6	b200b300c/kk/kb100b200c/kk
7928	Button	8d6h	2h8s		100	1.000	1	1	b250f
7929	BigBlind	TcKs	5d3h	Ah3d3c6c9c	-1800	-18.000	5	6	b200b300c/b300c/kk/kb600b1200c
7930	Button	8d8s	7hKh	QhQc6d	300	3.000	2	3	b300c/kb450f
7931	BigBlind	2dAs	Td6s	9s7h4d3dKc	3800	38.000	6	7	b200b300c/kb100b200c/b500c/kb1400b2800c
7932	Button	5hAs	6dTs	8d4d3h	250	2.500	2	3	b250c/kb250f
7933	BigBlind	6cKc	2c7d		50	0.500	0	1	f
7934	Button	Tc8s	QsAs	8h7d7c9h	3150	31.500	4	6	b250b750b1250c/kb1900c/kb4750f
7935	BigBlind	KcQd	JcTh	AdQs6sKh3d	-17850	-178.500	5	6	b200b300c/b300c/b900c/b2250b9300b16350c
7936	Button	7sQs	Ad3h	Kd5c3c4h5h	-500	-5.000	4	5	b250c/kb250c/kk/kk
7937	BigBlind	2d3h	Jd8h		200	2.000	1	2	b200b300f
7938	Button	4c5d	8c7d	Ts9d8h9s2c	-500	-5.000	4	5	b250c/kb250c/kk/kk
7939	BigBlind	Kc9s	9c4h		200	2.000	1	2	b200b300f
7940	Button	6c8h	9dKh	AsQc3h5h6s	250	2.500	4	5	b250c/kk/kk/kb400f
7941	BigBlind	6cJs	ThKs	Qc8h8dAc5d	1800	18.000	5	6	b200b300c/b300c/kk/kb1200b2400f
7942	Button	Td9h	2cAc	JdJc9sQc	9000	90.000	4	6	b250c/kb400c/b850b1700b8350b15000f
7943	BigBlind	4cTh	Qh3s	Ks7c6dAh5d	400	4.000	5	6	b200b300c/kk/kk/kb100b200f
7944	Button	4c8s	QcJh	Qd9s2c4s2s	-8150	-81.500	5	7	b250b750b1250c/b1000b2000c/kk/kb4900c
7945	BigBlind	4c9h	3cJs	5s4h3d	300	3.000	2	3	b200b300c/b450f
7946	Button	3s9s	4c5h	AsKh2d3dKc	-20000	-200.000	5	5	b250c/kk/b250b500b2750b5000b19750c/
7947	BigBlind	5c7c	Qd4s	Qh4h3h9s2c	-500	-5.000	6	6	b200b300c/kb100b200c/kk/kb1300f
7948	Button	8c6h	9c7s		750	7.500	2	2	b250b750b1250f
7949	BigBlind	9c2d	Qc4d	AhTd6c	300	3.000	2	3	b200b300c/b300f
7950	Button	5h3s	7cKc		750	7.500	2	2	b250b750b1250f
7951	BigBlind	Ac4s	8c9h	QsJsTs9dKs	1200	12.000	4	5	b200b300c/b300c/b600c/b1800f
7952	Button	2sAs	5d3h		100	1.000	1	1	b300f
7953	BigBlind	7d9h	4d4h	JsTsTd9c2h	1200	12.000	4	5	b200b300c/kk/b300c/b600c
7954	Button	Kc6d	7d7s	TsTd6s3h9d	8150	81.500	5	8	b250b750b1250c/b1000b2000c/kb4900c/kb8150f
7955	BigBlind	2hJs	4cJc	9s7d4dQd	600	6.000	3	4	b200b300c/b300c/b600f
7956	Button	4sTs	5cAs	AhQh6c9c3c	-750	-7.500	4	5	b250c/kk/b250b500c/kk
7957	BigBlind	Kc6d	5d4s	AsTs8sQh	600	6.000	3	4	b200b300c/b300c/b600f
7958	Button	JhAs	9dAd	Kc7s6c2s	3600	36.000	4	6	b300b900b1500c/b300b600c/b1500b3000f
7959	BigBlind	6c4h	Jc8h	8s2d2c7cJd	-3800	-38.000	6	7	b200b300c/kb100b200c/b500c/kb1400b2800c
7960	Button	8c9d	6d8d	Jc9s9h	1500	15.000	3	4	b250b750b1250c/b250b2300f
7961	BigBlind	5cKc	8cKh	8h3h2d2c7d	-1800	-18.000	5	6	b200b300c/b300b900b1500c/kk/kk
7962	Button	Td4h	6c5d	AdQc9sKcJh	250	2.500	4	5	b250c/kk/kk/kb400f
7963	BigBlind	QdAd	3c8c		200	2.000	1	2	b200b450f
7964	Button	TcTd	6dJs		100	1.000	1	1	b300f
7965	BigBlind	KcTh	9dTs	Ks3s2cQs4h	3900	39.000	5	6	b200b300c/b450c/b750b1950b3150c/b5850f
7966	Button	8dAs	Jh5s	Ks9c5cKd6c	-1500	-15.000	4	6	b250c/b250b500c/kb750c/kk
7967	BigBlind	5d2h	AhJs	9d5s4cTd	600	6.000	3	4	b200b300c/b300c/b600f
7968	Button	5cKh	Td4h	AsAd2c	250	2.500	2	3	b250c/kb250f
7969	BigBlind	3cTd	9cJs	AcQd5dQhTh	600	6.000	4	5	b200b300c/b300c/kk/b600f
7970	Button	4d2h	8d8s	AhAcJd4h4c	1650	16.500	4	6	b250c/kk/kb400c/kb1000c
7971	BigBlind	5d8h	Ac6h	JsJh9s7s	600	6.000	3	4	b200b300c/b300c/b600f
7972	Button	9c3d	3c9d		100	1.000	1	1	b250f
7973	BigBlind	5d9s	5h7h	6d3h2h4d3c	-20000	-200.000	6	6	b200b300c/kb100b200b1500b2800c/b4650b16900c/
7974	Button	QdQh	5sQs	Jd3d2d	300	3.000	2	3	b300c/kb450f
7975	BigBlind	Jh5s	6d2h		50	0.500	0	1	f
7976	Button	8c9c	6sJs	Kh5s4h	500	5.000	2	3	b250c/b250b500f
7977	BigBlind	3hJh	3c9d		50	0.500	0	1	f
7978	Button	9cTh	5d2h		100	1.000	1	1	b250f
7979	BigBlind	Kd9h	2c4c	Ac5c3s	-3100	-31.000	5	5	b200b300c/kb100b200b1500b2800b19700f
7980	Button	7sAs	4c4d	Jc6h4s2h5s	-20000	-200.000	5	6	b300c/kb300b900b1500c/b1800b3600b18200c/
7981	BigBlind	Jc4s	4dQh		200	2.000	1	2	b200b300f
7982	Button	4h2s	AhTs	Jh9c6s3d7d	-500	-5.000	4	5	b250c/kk/kb250c/kk
7983	BigBlind	3c3d	8d8h	Qs8c6s3h5s	-20000	-200.000	5	6	b200b300c/kb1500b3000c/b4950c/b11750c
7984	Button	8h9h	3c7d		100	1.000	1	1	b250f
7985	BigBlind	9c5h	TdJs	Ac9s7cTs	3000	30.000	4	5	b200b300c/b300b1500b2700c/b3000f
7986	Button	3c3s	4d6s	QsJh5c	250	2.500	2	3	b250c/kb250f
7987	BigBlind	5cTs	8cQd	Tc9s5s5h	750	7.500	3	4	b200b300c/b450c/b1150f
7988	Button	Td2s	Qc6s	AcTc6dKhAd	1300	13.000	4	7	b250c/kb400c/kb650c/kb1950f
7989	BigBlind	2dQh	9c7d	AsKd3d	400	4.000	3	4	b200b300c/kb100b200f
7990	Button	2dKh	4d8d	KsQd5d4h3h	4150	41.500	4	7	b250c/kb400c/kb1000c/kb2500c
7991	BigBlind	3s6s	6c8c	Kd8d3d	300	3.000	2	3	b200b300c/b300f
7992	Button	Ad5s	7dJd	7h6s5h5d	750	7.500	3	5	b300c/kb450c/kb1150f
7993	BigBlind	2d8h	6dKs	Qh9s4c	300	3.000	2	3	b200b300c/b300f
7994	Button	6d9d	8dKs		750	7.500	2	2	b250b750b1250f
7995	BigBlind	JdAh	8dQh		200	2.000	1	2	b200b450f
7996	Button	5d8s	Ah3s	9h7c6s	250	2.500	2	3	b250c/kb400f
7997	BigBlind	9c6h	Ah5s	Ad5d3cQd2c	-8700	-87.000	6	7	b200b300c/kb1500b3000c/kb2700b5400c/kk
7998	Button	3d6h	8dJs	7h5s2d9c9d	-750	-7.500	4	5	b250c/kk/b250b500c/kk
7999	BigBlind	9d9h	4cTs		200	2.000	1	2	b200b450f
8000	Button	Tc6s	8h7s	Th6c4dJc	1050	10.500	3	5	b250c/b250b800c/kb1600f
8001	BigBlind	Jh3s	3hAs	Kh4h4d4c2h	-500	-5.000	5	6	b200b300c/kk/kb100b200c/kk
8002	Button	6d2s	4hTh	Jc9h3c	250	2.500	2	3	b250c/kb250f
8003	BigBlind	Td2h	3d5h	Jc9d7d6h	500	5.000	4	5	b200b300c/kb100b200c/b500f
8004	Button	4dTh	9h2s		100	1.000	1	1	b250f
8005	BigBlind	TcJh	QhAs	Qd4c3c6s9c	-1800	-18.000	5	6	b200b300c/b300b900b1500c/kk/kk
8006	Button	7c9s	7d7h	Qc3s3c6h5c	-1750	-17.500	5	6	b250b750b1250c/kk/kk/b250b500c
8007	BigBlind	Jc7d	4dAd	KdQh6c8c	500	5.000	4	5	b200b300c/kb100b200c/b500f
8008	Button	Tc7s	Jc4s	Jh7c2sKs8d	-2600	-26.000	4	7	b250c/kb400c/kb650c/kb1300c
8009	BigBlind	4c7h	2h3s		50	0.500	0	1	f
8010	Button	2s7s	6hJs	6s3s3dKd5s	9000	90.000	5	8	b250c/kb250c/b500b1000c/kb2250b7500b12750f
8011	BigBlind	8d2h	Qh6s		200	2.000	1	2	b200b300f
8012	Button	2d9d	7hQs	KsKdQc4h6c	3000	30.000	5	6	b250c/kk/kk/b250b500b2750b5000f
8013	BigBlind	3cTc	4hJh	Jc7d3hTs6d	4750	47.500	4	5	b200b300c/b450c/b1150c/b2850c
8014	Button	2c2h	5cAs	AcKc6s2dAd	3150	31.500	4	7	b250c/kb250c/kb750c/kb1900c
8015	BigBlind	6h3s	6cAd	Qs6d3cAc9d	-20000	-200.000	5	5	b200b300c/b450c/b1150c/b2850b18100c
8016	Button	7dKd	7c9d	8h5c2s	6750	67.500	4	5	b250b750b1250c/b250b500b5500b10500f
8017	BigBlind	JhQh	9d9h	As9c6hQd3h	-20000	-200.000	7	7	b200b300c/kb100b200b1500b2800c/kb7700b15400b16900c/
8018	Button	8cJh	Td5s	Ad6d2s	250	2.500	2	3	b250c/kb250f
8019	BigBlind	4d4s	6h7h	QsQdJs	3300	33.000	3	4	b200b300b1800b3300c/b3300f
8020	Button	5cJs	QdTs	JhTh3c4c3d	4150	41.500	4	7	b250c/kb400c/kb1000c/kb2500c
8021	BigBlind	5d7s	4hQs	Jh5h2s	300	3.000	2	3	b200b300c/b300f
8022	Button	8c3s	KcJd		750	7.500	2	2	b250b750b1250f
8023	BigBlind	QcAc	2s8s		200	2.000	1	2	b200b450f
8024	Button	7cKs	2cAs	JdTh4c	250	2.500	2	3	b250c/kb250f
8025	BigBlind	6dJd	7cJh		200	2.000	1	2	b200b300f
8026	Button	6s9s	4c5s	Ad3d2sJd7s	-750	-7.500	4	5	b250c/kk/b250b500c/kk
8027	BigBlind	3h2s	Ad6s	Qs8h5d2c	600	6.000	3	4	b200b300c/b300c/b600f
8028	Button	Qd4s	Td9s	Tc9c5c3h2d	-750	-7.500	4	5	b250c/kk/kk/b250b500c
8029	BigBlind	4dJs	Ac2h	9s9d6h5s	1800	18.000	4	5	b200b300c/kk/kb1500b3000f
8030	Button	Tc5h	4c5c	7h7d6hQs3s	-1750	-17.500	5	6	b250b750b1250c/kk/b250b500c/kk
8031	BigBlind	9dQd	4cTc	Ks8c4sKd3h	-2100	-21.000	5	6	b200b300c/kk/kk/kb900b1800c
8032	Button	8d9h	6sTs	JsTh2hJh7s	1500	15.000	4	7	b250c/kb250c/b500b1000c/kb2250f
8033	BigBlind	Jc7d	2hKs	Ah5d3s9h4d	-3000	-30.000	5	6	b200b300c/b300c/kk/kb1200b2400c
8034	Button	Ad4s	5d5s	8s8d3d	1250	12.500	3	4	b250b750b1250c/kb1900f
8035	BigBlind	5h7h	6cTd	Tc9d2dJh9c	-600	-6.000	4	5	b200b300c/b300c/kk/kk
8036	Button	3dAs	Kd8s	9h6s2d5d	300	3.000	3	4	b300c/kk/kb300f
8037	BigBlind	6hKh	5d4h	Tc3d2h5c8s	-500	-5.000	5	6	b200b300c/kb100b200c/kk/kk
8038	Button	5c7c	8dTd		750	7.500	2	2	b250b750b1250f
8039	BigBlind	Qd9h	6h6s	9c8s8dThJc	1500	15.000	4	5	b200b300c/b450c/b750c/b2250f
8040	Button	8d7s	9c8s	Ad9d6s5d9h	3150	31.500	4	7	b250c/kb250c/kb750c/kb1900c
8041	BigBlind	5cQs	JhKh	7h5d2hJc2c	-20000	-200.000	6	6	b200b300c/b450c/b1150b2850b4550c/b5300b14700c
8042	Button	4hQh	TsJs	As8c5h7h	2500	25.000	4	6	b250b750b1250c/kb1250c/kb2500f
8043	BigBlind	8c9c	KcQh	8d7c5sJs	750	7.500	3	4	b200b300c/b450c/b1150f
8044	Button	KcJs	9d3h		100	1.000	1	1	b300f
8045	BigBlind	Jd6s	4dTh		200	2.000	1	2	b200b300f
8046	Button	3d5h	5c9s	Kc6s4c	250	2.500	2	3	b250c/kb250f
8047	BigBlind	2c5c	4sTs	Ah6s2s8dJc	3600	36.000	5	6	b200b300c/b450c/b750c/kb2100b4200f
8048	Button	4c8d	2c6s	8s8c5c	100	1.000	2	3	ck/kb150f
8049	BigBlind	4hJs	TcJh	Ad5c4s	300	3.000	2	3	b200b300c/b300f
8050	Button	TdAs	3cJd		100	1.000	1	1	b300f
8051	BigBlind	Ac5d	Tc6s	7d6h2c5h	600	6.000	3	4	b200b300c/b300c/b600f
8052	Button	JcQh	Td8s	Ac4d2d	250	2.500	2	3	b250c/kb250f
8053	BigBlind	Qh6s	7d4h		50	0.500	0	1	f
8054	Button	3dTs	Kd9s	7h5h5c5sJs	-250	-2.500	4	4	b250c/kk/kk/kk
8055	BigBlind	Td6s	2h5h	AdQh2s8d7d	-300	-3.000	4	5	b200b300c/kk/kk/kk
8056	Button	3cKh	AcQd	QcJc5h5cTs	-5000	-50.000	5	7	b250b750b1250c/kb1250c/kb2500c/kk
8057	BigBlind	7c8c	JhKs		1800	18.000	2	3	b200b300b1800b3300f
8058	Button	2d9h	QcJs	AsTs9dTd7d	2600	26.000	5	8	cb300b500c/kb500c/b800b1600c/kb2600f
8059	BigBlind	4cTd	Tc3s		200	2.000	1	2	b200b300f
8060	Button	Kc5h	4s7s	Jh6d5d2s7c	-16250	-162.500	5	8	b250c/kb250b1250b2250c/b2000b4000c/kb9750c
8061	BigBlind	7c6d	7hJh	Qc8d6s	3300	33.000	3	4	b200b300b1800b3300c/b3300f
8062	Button	3cKh	4h8h	KsQc9c	250	2.500	2	3	b250c/kb400f
8063	BigBlind	2cTc	2d5h		50	0.500	0	1	f
8064	Button	2dAh	2hKs	Kh9s4sTh4c	-2350	-23.500	4	6	b250c/kb400c/kk/b850b1700c
8065	BigBlind	8dAh	5dTd	Qs5c4c9c2c	-500	-5.000	5	6	b200b300c/kb100b200c/kk/kk
8066	Button	2cAh	4h7s		100	1.000	1	1	b250f
8067	BigBlind	Jc9s	JhJs	8h7d2d7h8c	-3800	-38.000	6	7	b200b300c/kb100b200c/b500b1900b3300c/kk
8068	Button	TdJs	JdQd	Kh9c8h6d4d	-10450	-104.500	5	7	b250b750b1250c/kb1900c/kk/b3650b7300c
8069	BigBlind	4d6h	Tc8d	Qh7s2s	300	3.000	2	3	b200b300c/b300f
8070	Button	JdQh	2dAd	9d9c7dAh4h	-1000	-10.000	4	6	b250c/kb250c/kb500c/kk
8071	BigBlind	8hTs	7h3s		50	0.500	0	1	f
