street	board	potBefore	toCall	position	stackBefore	action	holeCards
Flop	5d 3d 3c	5.000	0.000	BigBlind	197.500	Check	Kd5h
Flop	5d 3d 3c	7.500	2.500	BigBlind	197.500	Call	Kd5h
Turn	5d 3d 3c Tc	10.000	0.000	BigBlind	195.000	Check	Kd5h
Turn	5d 3d 3c Tc	15.000	5.000	BigBlind	195.000	Call	Kd5h
River	5d 3d 3c Tc Js	20.000	0.000	BigBlind	190.000	Check	Kd5h
River	5d 3d 3c Tc Js	30.000	10.000	BigBlind	190.000	Call	Kd5h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	QcAs
Preflop	-	5.000	1.000	Button	198.000	Call	QcAs
Flop	6h 3s 2d	9.000	3.000	Button	197.000	Call	QcAs
Turn	6h 3s 2d 2h	18.000	6.000	Button	194.000	Call	QcAs
River	6h 3s 2d 2h 2s	36.000	12.000	Button	188.000	Call	QcAs
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	JdQs
Preflop	-	20.000	5.000	BigBlind	192.500	Call	JdQs
Flop	7h 6h 5h	25.000	0.000	BigBlind	187.500	Check	JdQs
Flop	7h 6h 5h	37.500	12.500	BigBlind	187.500	Fold	JdQs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	2sKs
Preflop	-	5.000	1.000	Button	198.000	Call	2sKs
Flop	Ad 4h 4c	9.000	3.000	Button	197.000	Call	2sKs
Turn	Ad 4h 4c 6c	18.000	6.000	Button	194.000	Fold	2sKs
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	9h4s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	9hAs
Preflop	-	5.000	1.000	Button	198.000	Call	9hAs
Flop	Qs 7d 5h	10.500	4.500	Button	197.000	Fold	9hAs
Preflop	-	4.000	2.000	BigBlind	199.000	Raise:6.00	4h7h
Preflop	-	27.000	9.000	BigBlind	191.000	Fold	4h7h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Th9s
Preflop	-	5.000	1.000	Button	198.000	Call	Th9s
Flop	Kh Qd 3c	9.000	3.000	Button	197.000	Call	Th9s
Turn	Kh Qd 3c 6h	18.000	6.000	Button	194.000	Call	Th9s
River	Kh Qd 3c 6h Tc	36.000	12.000	Button	188.000	Fold	Th9s
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	9h3s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	TcKh
Preflop	-	5.000	1.000	Button	198.000	Call	TcKh
Flop	Ac Jc Th	9.000	3.000	Button	197.000	Call	TcKh
Turn	Ac Jc Th Kc	18.000	6.000	Button	194.000	Call	TcKh
River	Ac Jc Th Kc 5d	36.000	12.000	Button	188.000	Call	TcKh
Preflop	-	3.500	1.500	BigBlind	199.000	Fold	8c3d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	3hKh
Preflop	-	5.000	1.000	Button	198.000	Call	3hKh
Flop	Jc Ts 5s	9.000	3.000	Button	197.000	Call	3hKh
Turn	Jc Ts 5s 3d	18.000	6.000	Button	194.000	Raise:24.00	3hKh
Turn	Jc Ts 5s 3d	96.000	24.000	Button	164.000	Call	3hKh
River	Jc Ts 5s 3d 4c	180.000	60.000	Button	140.000	Fold	3hKh
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	7d7h
Preflop	-	20.000	5.000	BigBlind	192.500	Call	7d7h
Flop	Ad Jh 9h	25.000	0.000	BigBlind	187.500	Check	7d7h
Flop	Ad Jh 9h	37.500	12.500	BigBlind	187.500	Call	7d7h
Turn	Ad Jh 9h Tc	50.000	0.000	BigBlind	175.000	Check	7d7h
Turn	Ad Jh 9h Tc	75.000	25.000	BigBlind	175.000	Fold	7d7h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	QdJs
Preflop	-	5.000	1.000	Button	198.000	Call	QdJs
Flop	5s 3h 2d	9.000	3.000	Button	197.000	Call	QdJs
Turn	5s 3h 2d 3c	18.000	6.000	Button	194.000	Fold	QdJs
Preflop	-	3.500	1.500	BigBlind	199.000	Call	6dAh
Flop	Th 7d 2s	5.000	0.000	BigBlind	197.500	Check	6dAh
Flop	Th 7d 2s	7.500	2.500	BigBlind	197.500	Fold	6dAh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	5cAs
Preflop	-	5.000	1.000	Button	198.000	Call	5cAs
Flop	Ad Qs 3s	9.000	3.000	Button	197.000	Call	5cAs
Turn	Ad Qs 3s Kd	21.000	9.000	Button	194.000	Call	5cAs
River	Ad Qs 3s Kd Td	45.000	15.000	Button	185.000	Fold	5cAs
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	Qc5d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	9c7d
Preflop	-	5.000	1.000	Button	198.000	Fold	9c7d
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	8sAs
Preflop	-	20.000	5.000	BigBlind	192.500	Call	8sAs
Flop	9h 5c 4d	25.000	0.000	BigBlind	187.500	Check	8sAs
Flop	9h 5c 4d	44.000	19.000	BigBlind	187.500	Fold	8sAs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Qc7d
Preflop	-	5.000	1.000	Button	198.000	Call	Qc7d
Flop	Jh Jc 2c	9.000	3.000	Button	197.000	Fold	Qc7d
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	7d8d
Preflop	-	20.000	5.000	BigBlind	192.500	Call	7d8d
Flop	Qc 8s 3h	25.000	0.000	BigBlind	187.500	Raise:10.00	7d8d
Flop	Qc 8s 3h	71.500	26.500	BigBlind	177.500	Raise:86.00	7d8d
Flop	Qc 8s 3h	335.000	65.000	BigBlind	65.000	Fold	7d8d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	3c6h
Preflop	-	5.000	1.000	Button	198.000	Call	3c6h
Flop	Ks 8h 5d	9.000	3.000	Button	197.000	Fold	3c6h
Preflop	-	3.500	1.500	BigBlind	199.000	Call	Jd4h
Flop	As Kc 9h	5.000	0.000	BigBlind	197.500	Check	Jd4h
Flop	As Kc 9h	7.500	2.500	BigBlind	197.500	Fold	Jd4h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	6c8s
Preflop	-	5.000	1.000	Button	198.000	Call	6c8s
Flop	Jh 9s 8c	9.000	3.000	Button	197.000	Fold	6c8s
Preflop	-	4.000	2.000	BigBlind	199.000	Call	Ah3s
Flop	7s 7d 6h	6.000	0.000	BigBlind	197.000	Check	Ah3s
Flop	7s 7d 6h	10.500	4.500	BigBlind	197.000	Fold	Ah3s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	TcAs
Preflop	-	5.000	1.000	Button	198.000	Call	TcAs
Flop	9s 8s 4h	9.000	3.000	Button	197.000	Call	TcAs
Turn	9s 8s 4h 2c	18.000	6.000	Button	194.000	Call	TcAs
River	9s 8s 4h 2c 4d	36.000	12.000	Button	188.000	Call	TcAs
Preflop	-	4.000	2.000	BigBlind	199.000	Raise:6.00	TdTh
Preflop	-	27.000	9.000	BigBlind	191.000	Call	TdTh
Flop	Ac Ks Kd	36.000	0.000	BigBlind	182.000	Check	TdTh
Flop	Ac Ks Kd	63.000	27.000	BigBlind	182.000	Call	TdTh
Turn	Ac Ks Kd 7c	90.000	0.000	BigBlind	155.000	Check	TdTh
Turn	Ac Ks Kd 7c	157.500	67.500	BigBlind	155.000	Fold	TdTh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Ad2s
Preflop	-	5.000	1.000	Button	198.000	Call	Ad2s
Flop	Qc 4c 3h	9.000	3.000	Button	197.000	Call	Ad2s
Turn	Qc 4c 3h Jh	18.000	6.000	Button	194.000	Call	Ad2s
River	Qc 4c 3h Jh Ks	36.000	12.000	Button	188.000	Fold	Ad2s
Preflop	-	3.500	1.500	BigBlind	199.000	Fold	9c3s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Ad6s
Preflop	-	6.500	2.500	Button	198.000	Call	Ad6s
Flop	Kh Ts 6h	16.000	7.000	Button	195.500	Call	Ad6s
Turn	Kh Ts 6h 9s	40.500	17.500	Button	188.500	Fold	Ad6s
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	8c9c
Preflop	-	20.000	5.000	BigBlind	192.500	Fold	8c9c
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	4d6d
Preflop	-	5.000	1.000	Button	198.000	Call	4d6d
Flop	Ah Qc 4h	10.500	4.500	Button	197.000	Call	4d6d
Turn	Ah Qc 4h 7d	26.500	11.500	Button	192.500	Fold	4d6d
Preflop	-	4.000	2.000	BigBlind	199.000	Call	8cKc
Flop	Ts 6d 4d	6.000	0.000	BigBlind	197.000	Check	8cKc
Flop	Ts 6d 4d	9.000	3.000	BigBlind	197.000	Fold	8cKc
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Jd3s
Preflop	-	6.500	2.500	Button	198.000	Call	Jd3s
Flop	7h 6h 2c	16.000	7.000	Button	195.500	Fold	Jd3s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	5d8d
Flop	Kc 6h 6c	5.000	0.000	BigBlind	197.500	Check	5d8d
Flop	Kc 6h 6c	7.500	2.500	BigBlind	197.500	Fold	5d8d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Kh9s
Preflop	-	5.000	1.000	Button	198.000	Call	Kh9s
Flop	Ah 9h 6c	9.000	3.000	Button	197.000	Call	Kh9s
Turn	Ah 9h 6c Ac	18.000	6.000	Button	194.000	Fold	Kh9s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	5sTs
Flop	Qh 9s 8h	5.000	0.000	BigBlind	197.500	Raise:2.50	5sTs
Flop	Qh 9s 8h	12.500	2.500	BigBlind	195.000	Call	5sTs
Turn	Qh 9s 8h 7c	15.000	0.000	BigBlind	192.500	Check	5sTs
Turn	Qh 9s 8h 7c	22.500	7.500	BigBlind	192.500	Fold	5sTs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	6cTs
Preflop	-	5.000	1.000	Button	198.000	Call	6cTs
Flop	6d 4d 3h	10.500	4.500	Button	197.000	Fold	6cTs
Preflop	-	4.000	2.000	BigBlind	199.000	Call	JhAs
Flop	4s 3c 2d	6.000	0.000	BigBlind	197.000	Check	JhAs
Flop	4s 3c 2d	9.000	3.000	BigBlind	197.000	Call	JhAs
Turn	4s 3c 2d Kd	12.000	0.000	BigBlind	194.000	Check	JhAs
Turn	4s 3c 2d Kd	18.000	6.000	BigBlind	194.000	Fold	JhAs
Preflop	-	1.500	0.500	Button	199.500	Fold	3c2s
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	TdTh
Preflop	-	20.000	5.000	BigBlind	192.500	Call	TdTh
Flop	Jc 9h 2c	25.000	0.000	BigBlind	187.500	Check	TdTh
Flop	Jc 9h 2c	37.500	12.500	BigBlind	187.500	Call	TdTh
Turn	Jc 9h 2c 8d	50.000	0.000	BigBlind	175.000	Check	TdTh
Turn	Jc 9h 2c 8d	75.000	25.000	BigBlind	175.000	Call	TdTh
River	Jc 9h 2c 8d Ac	100.000	0.000	BigBlind	150.000	Check	TdTh
River	Jc 9h 2c 8d Ac	150.000	50.000	BigBlind	150.000	Fold	TdTh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	3c6h
Preflop	-	5.000	1.000	Button	198.000	Call	3c6h
Flop	9h 4d 2h	9.000	3.000	Button	197.000	Call	3c6h
Turn	9h 4d 2h 2s	18.000	6.000	Button	194.000	Call	3c6h
River	9h 4d 2h 2s 4c	36.000	12.000	Button	188.000	Fold	3c6h
Preflop	-	4.000	2.000	BigBlind	199.000	Call	JcKs
Flop	Qs Qh 2s	6.000	0.000	BigBlind	197.000	Check	JcKs
Flop	Qs Qh 2s	9.000	3.000	BigBlind	197.000	Call	JcKs
Turn	Qs Qh 2s 7d	12.000	0.000	BigBlind	194.000	Check	JcKs
Turn	Qs Qh 2s 7d	18.000	6.000	BigBlind	194.000	Call	JcKs
River	Qs Qh 2s 7d Jh	24.000	0.000	BigBlind	188.000	Check	JcKs
River	Qs Qh 2s 7d Jh	36.000	12.000	BigBlind	188.000	Call	JcKs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Ah7s
Preflop	-	5.000	1.000	Button	198.000	Call	Ah7s
Flop	Ts 9d 5s	9.000	3.000	Button	197.000	Call	Ah7s
Turn	Ts 9d 5s Qs	18.000	6.000	Button	194.000	Call	Ah7s
River	Ts 9d 5s Qs 4d	36.000	12.000	Button	188.000	Fold	Ah7s
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	5d9h
Preflop	-	1.500	0.500	Button	199.500	Fold	2d3h
Preflop	-	3.500	1.500	BigBlind	199.000	Call	7cAs
Flop	7d 6h 3d	5.000	0.000	BigBlind	197.500	Check	7cAs
Flop	7d 6h 3d	7.500	2.500	BigBlind	197.500	Call	7cAs
Turn	7d 6h 3d Th	10.000	0.000	BigBlind	195.000	Check	7cAs
Turn	7d 6h 3d Th	15.000	5.000	BigBlind	195.000	Call	7cAs
River	7d 6h 3d Th Jc	20.000	0.000	BigBlind	190.000	Check	7cAs
River	7d 6h 3d Th Jc	35.000	15.000	BigBlind	190.000	Call	7cAs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Jc9d
Preflop	-	5.000	1.000	Button	198.000	Call	Jc9d
Flop	9c 8c 3c	9.000	3.000	Button	197.000	Call	Jc9d
Turn	9c 8c 3c 6h	18.000	6.000	Button	194.000	Call	Jc9d
River	9c 8c 3c 6h As	36.000	12.000	Button	188.000	Fold	Jc9d
Preflop	-	3.500	1.500	BigBlind	199.000	Call	3cQh
Flop	Qd 2s 2d	5.000	0.000	BigBlind	197.500	Check	3cQh
Flop	Qd 2s 2d	7.500	2.500	BigBlind	197.500	Call	3cQh
Turn	Qd 2s 2d 8h	10.000	0.000	BigBlind	195.000	Check	3cQh
Turn	Qd 2s 2d 8h	15.000	5.000	BigBlind	195.000	Raise:10.00	3cQh
Turn	Qd 2s 2d 8h	50.000	10.000	BigBlind	180.000	Fold	3cQh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Kd6h
Preflop	-	6.500	2.500	Button	198.000	Call	Kd6h
Flop	Kh Jc 4c	13.500	4.500	Button	195.500	Fold	Kd6h
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	2cJh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Qd9h
Preflop	-	6.500	2.500	Button	198.000	Call	Qd9h
Flop	Ad Kd 6c	16.000	7.000	Button	195.500	Raise:12.50	Qd9h
Flop	Ad Kd 6c	74.500	26.500	Button	176.000	Fold	Qd9h
Preflop	-	3.500	1.500	BigBlind	199.000	Call	Ac6d
Flop	Kc 8s 6s	5.000	0.000	BigBlind	197.500	Check	Ac6d
Flop	Kc 8s 6s	7.500	2.500	BigBlind	197.500	Call	Ac6d
Turn	Kc 8s 6s Jd	10.000	0.000	BigBlind	195.000	Check	Ac6d
Turn	Kc 8s 6s Jd	15.000	5.000	BigBlind	195.000	Call	Ac6d
River	Kc 8s 6s Jd 6h	20.000	0.000	BigBlind	190.000	Raise:10.00	Ac6d
River	Kc 8s 6s Jd 6h	50.000	10.000	BigBlind	180.000	Call	Ac6d
Preflop	-	1.500	0.500	Button	199.500	Fold	2c5h
Preflop	-	4.000	2.000	BigBlind	199.000	Raise:6.00	5d8d
Preflop	-	27.000	9.000	BigBlind	191.000	Fold	5d8d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	5c8s
Preflop	-	5.000	1.000	Button	198.000	Call	5c8s
Flop	Ad 6d 3d	10.500	4.500	Button	197.000	Fold	5c8s
Preflop	-	4.000	2.000	BigBlind	199.000	Call	3h6h
Flop	Ah Kc 4d	6.000	0.000	BigBlind	197.000	Check	3h6h
Flop	Ah Kc 4d	9.000	3.000	BigBlind	197.000	Call	3h6h
Turn	Ah Kc 4d 8d	12.000	0.000	BigBlind	194.000	Check	3h6h
Turn	Ah Kc 4d 8d	18.000	6.000	BigBlind	194.000	Fold	3h6h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	6cJc
Preflop	-	5.000	1.000	Button	198.000	Call	6cJc
Flop	Kh 5c 4h	9.000	3.000	Button	197.000	Call	6cJc
Turn	Kh 5c 4h 9c	18.000	6.000	Button	194.000	Call	6cJc
River	Kh 5c 4h 9c Ah	36.000	12.000	Button	188.000	Raise:24.00	6cJc
River	Kh 5c 4h 9c Ah	120.000	24.000	Button	152.000	Call	6cJc
Preflop	-	3.500	1.500	BigBlind	199.000	Call	4cJd
Flop	Kd Qs 9s	5.000	0.000	BigBlind	197.500	Raise:2.50	4cJd
Flop	Kd Qs 9s	15.500	5.500	BigBlind	195.000	Fold	4cJd
Preflop	-	1.500	0.500	Button	199.500	Fold	2c5d
Preflop	-	3.500	1.500	BigBlind	199.000	Call	Kd6s
Flop	Qh Ts 2c	5.000	0.000	BigBlind	197.500	Check	Kd6s
Flop	Qh Ts 2c	9.000	4.000	BigBlind	197.500	Fold	Kd6s
Preflop	-	1.500	0.500	Button	199.500	Fold	8h3s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	5d8h
Flop	Kh Qc 6c	5.000	0.000	BigBlind	197.500	Check	5d8h
Flop	Kh Qc 6c	7.500	2.500	BigBlind	197.500	Fold	5d8h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	6d7d
Preflop	-	5.000	1.000	Button	198.000	Raise:15.00	6d7d
Preflop	-	51.000	15.000	Button	182.000	Call	6d7d
Flop	Ad 8c 3h	99.000	33.000	Button	167.000	Fold	6d7d
Preflop	-	3.500	1.500	BigBlind	199.000	Call	Jc6h
Flop	Qd Tc 9h	5.000	0.000	BigBlind	197.500	Raise:2.50	Jc6h
Flop	Qd Tc 9h	15.500	5.500	BigBlind	195.000	Call	Jc6h
Turn	Qd Tc 9h 7c	21.000	0.000	BigBlind	189.500	Raise:9.50	Jc6h
Turn	Qd Tc 9h 7c	63.000	23.000	BigBlind	180.000	Fold	Jc6h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	7h9h
Preflop	-	5.000	1.000	Button	198.000	Call	7h9h
Flop	7c 2h 2d	10.500	4.500	Button	197.000	Call	7h9h
Turn	7c 2h 2d Ah	26.500	11.500	Button	192.500	Call	7h9h
River	7c 2h 2d Ah Js	57.000	19.000	Button	181.000	Fold	7h9h
Preflop	-	4.000	2.000	BigBlind	199.000	Call	5s7s
Flop	Ac 9h 8s	6.000	0.000	BigBlind	197.000	Raise:3.00	5s7s
Flop	Ac 9h 8s	15.000	3.000	BigBlind	194.000	Call	5s7s
Turn	Ac 9h 8s As	18.000	0.000	BigBlind	191.000	Raise:18.00	5s7s
Turn	Ac 9h 8s As	81.000	27.000	BigBlind	173.000	Fold	5s7s
Preflop	-	1.500	0.500	Button	199.500	Fold	6c2s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	Jc6s
Flop	Ks Jd 7h	5.000	0.000	BigBlind	197.500	Check	Jc6s
Flop	Ks Jd 7h	7.500	2.500	BigBlind	197.500	Call	Jc6s
Turn	Ks Jd 7h Qh	10.000	0.000	BigBlind	195.000	Check	Jc6s
Turn	Ks Jd 7h Qh	15.000	5.000	BigBlind	195.000	Fold	Jc6s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	4c6s
Preflop	-	5.000	1.000	Button	198.000	Call	4c6s
Flop	Kd 2d 2c	9.000	3.000	Button	197.000	Call	4c6s
Turn	Kd 2d 2c Th	18.000	6.000	Button	194.000	Fold	4c6s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	9d5h
Flop	7h 4d 3s	5.000	0.000	BigBlind	197.500	Check	9d5h
Flop	7h 4d 3s	7.500	2.500	BigBlind	197.500	Call	9d5h
Turn	7h 4d 3s 6d	10.000	0.000	BigBlind	195.000	Check	9d5h
Turn	7h 4d 3s 6d	15.000	5.000	BigBlind	195.000	Call	9d5h
River	7h 4d 3s 6d Kh	20.000	0.000	BigBlind	190.000	Raise:10.00	9d5h
River	7h 4d 3s 6d Kh	50.000	10.000	BigBlind	180.000	Call	9d5h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	5sKs
Preflop	-	5.000	1.000	Button	198.000	Raise:15.00	5sKs
Preflop	-	51.000	15.000	Button	182.000	Fold	5sKs
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	9c3d
Preflop	-	1.500	0.500	Button	199.500	Fold	7c2d
Preflop	-	4.000	2.000	BigBlind	199.000	Raise:6.00	Ac7s
Preflop	-	27.000	9.000	BigBlind	191.000	Fold	Ac7s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	JcTd
Preflop	-	5.000	1.000	Button	198.000	Call	JcTd
Flop	Js 8s 2d	9.000	3.000	Button	197.000	Call	JcTd
Turn	Js 8s 2d 8d	18.000	6.000	Button	194.000	Call	JcTd
River	Js 8s 2d 8d Qc	42.000	18.000	Button	188.000	Call	JcTd
Preflop	-	3.500	1.500	BigBlind	199.000	Call	AdTh
Flop	Qd 7c 3d	5.000	0.000	BigBlind	197.500	Check	AdTh
Flop	Qd 7c 3d	9.000	4.000	BigBlind	197.500	Call	AdTh
Turn	Qd 7c 3d Tc	13.000	0.000	BigBlind	193.500	Check	AdTh
Turn	Qd 7c 3d Tc	23.000	10.000	BigBlind	193.500	Fold	AdTh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	8dKh
Preflop	-	5.000	1.000	Button	198.000	Call	8dKh
Flop	Ah Ad Qs	9.000	3.000	Button	197.000	Call	8dKh
Turn	Ah Ad Qs Jc	18.000	6.000	Button	194.000	Call	8dKh
River	Ah Ad Qs Jc 3s	36.000	12.000	Button	188.000	Fold	8dKh
Preflop	-	4.000	2.000	BigBlind	199.000	Call	QhKs
Flop	Qd Jh 2d	6.000	0.000	BigBlind	197.000	Check	QhKs
Flop	Qd Jh 2d	9.000	3.000	BigBlind	197.000	Call	QhKs
Turn	Qd Jh 2d 3d	12.000	0.000	BigBlind	194.000	Check	QhKs
Turn	Qd Jh 2d 3d	18.000	6.000	BigBlind	194.000	Call	QhKs
River	Qd Jh 2d 3d 7s	24.000	0.000	BigBlind	188.000	Check	QhKs
River	Qd Jh 2d 3d 7s	42.000	18.000	BigBlind	188.000	Call	QhKs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Jd2h
Preflop	-	5.000	1.000	Button	198.000	Call	Jd2h
Flop	Jc 6d 4d	10.500	4.500	Button	197.000	Raise:4.50	Jd2h
Flop	Jc 6d 4d	38.500	14.500	Button	188.000	Fold	Jd2h
Preflop	-	4.000	2.000	BigBlind	199.000	Raise:6.00	7c9c
Preflop	-	27.000	9.000	BigBlind	191.000	Call	7c9c
Flop	Ad 9h 6s	36.000	0.000	BigBlind	182.000	Raise:1.00	7c9c
Flop	Ad 9h 6s	66.000	28.000	BigBlind	181.000	Call	7c9c
Turn	Ad 9h 6s Ks	94.000	0.000	BigBlind	153.000	Check	7c9c
Turn	Ad 9h 6s Ks	164.500	70.500	BigBlind	153.000	Fold	7c9c
Preflop	-	1.500	0.500	Button	199.500	Fold	3c9h
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	2c7s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	6hJh
Preflop	-	5.000	1.000	Button	198.000	Call	6hJh
Flop	Qc Tc 7h	9.000	3.000	Button	197.000	Fold	6hJh
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	JcKs
Preflop	-	20.000	5.000	BigBlind	192.500	Fold	JcKs
Preflop	-	1.500	0.500	Button	199.500	Fold	8d3s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	8hTs
Flop	Ah Qc 5c	5.000	0.000	BigBlind	197.500	Check	8hTs
Flop	Ah Qc 5c	9.000	4.000	BigBlind	197.500	Fold	8hTs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	3cJh
Preflop	-	5.000	1.000	Button	198.000	Fold	3cJh
Preflop	-	4.000	2.000	BigBlind	199.000	Raise:6.00	5h8h
Preflop	-	27.000	9.000	BigBlind	191.000	Fold	5h8h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	7d8h
Preflop	-	5.000	1.000	Button	198.000	Call	7d8h
Flop	Th 8s 8c	9.000	3.000	Button	197.000	Call	7d8h
Turn	Th 8s 8c 2h	18.000	6.000	Button	194.000	Raise:24.00	7d8h
Turn	Th 8s 8c 2h	96.000	24.000	Button	164.000	Call	7d8h
River	Th 8s 8c 2h 6s	180.000	60.000	Button	140.000	Call	7d8h
Preflop	-	3.500	1.500	BigBlind	199.000	Call	5h4s
Flop	Jd Td 5c	5.000	0.000	BigBlind	197.500	Check	5h4s
Flop	Jd Td 5c	7.500	2.500	BigBlind	197.500	Call	5h4s
Turn	Jd Td 5c 2h	10.000	0.000	BigBlind	195.000	Check	5h4s
Turn	Jd Td 5c 2h	15.000	5.000	BigBlind	195.000	Call	5h4s
River	Jd Td 5c 2h 7c	20.000	0.000	BigBlind	190.000	Check	5h4s
River	Jd Td 5c 2h 7c	30.000	10.000	BigBlind	190.000	Fold	5h4s
Preflop	-	1.500	0.500	Button	199.500	Fold	6d2h
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	5cQh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Qh4s
Preflop	-	5.000	1.000	Button	198.000	Call	Qh4s
Flop	Jh 5s 3s	10.500	4.500	Button	197.000	Fold	Qh4s
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	6s7s
Preflop	-	22.500	7.500	BigBlind	192.500	Call	6s7s
Flop	Qd Jh 8s	30.000	0.000	BigBlind	185.000	Check	6s7s
Flop	Qd Jh 8s	52.500	22.500	BigBlind	185.000	Fold	6s7s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	7d5s
Preflop	-	5.000	1.000	Button	198.000	Call	7d5s
Flop	Ad Jc 3h	9.000	3.000	Button	197.000	Fold	7d5s
Preflop	-	4.000	2.000	BigBlind	199.000	Call	7c8s
Flop	Kd Qs 3h	6.000	0.000	BigBlind	197.000	Check	7c8s
Flop	Kd Qs 3h	10.500	4.500	BigBlind	197.000	Fold	7c8s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	4d7d
Preflop	-	5.000	1.000	Button	198.000	Call	4d7d
Flop	Qd 6d 3h	10.500	4.500	Button	197.000	Raise:4.50	4d7d
Flop	Qd 6d 3h	38.500	14.500	Button	188.000	Call	4d7d
Turn	Qd 6d 3h 8h	79.500	26.500	Button	173.500	Call	4d7d
River	Qd 6d 3h 8h 5s	185.500	79.500	Button	147.000	Call	4d7d
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	QcAc
Preflop	-	20.000	5.000	BigBlind	192.500	Call	QcAc
Flop	Jh 2d 2c	25.000	0.000	BigBlind	187.500	Raise:2.50	QcAc
Flop	Jh 2d 2c	32.500	2.500	BigBlind	185.000	Call	QcAc
Turn	Jh 2d 2c Ts	35.000	0.000	BigBlind	182.500	Check	QcAc
Turn	Jh 2d 2c Ts	52.500	17.500	BigBlind	182.500	Call	QcAc
River	Jh 2d 2c Ts Jd	70.000	0.000	BigBlind	165.000	Check	QcAc
River	Jh 2d 2c Ts Jd	105.000	35.000	BigBlind	165.000	Call	QcAc
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Jc4h
Preflop	-	6.500	2.500	Button	198.000	Fold	Jc4h
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	2cTh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Kd9s
Preflop	-	6.500	2.500	Button	198.000	Call	Kd9s
Flop	7d 5d 2h	16.000	7.000	Button	195.500	Call	Kd9s
Turn	7d 5d 2h Jc	40.500	17.500	Button	188.500	Fold	Kd9s
Preflop	-	3.500	1.500	BigBlind	199.000	Fold	4c8d
